[-0.000196848, 0] ; ([0.233874, 0.233874] ; [0, 0] ; [-1.38317, -1.38317] ; [0, 0])
[2.3828, 2.38421] ; ([-1.82477, -1.81978] ; [-1.01062, -1.00435] ; [-0.546229, -0.512792] ; [-0.494543, -0.244254])
[2.38421, 2.38561] ; ([-1.82619, -1.82119] ; [-1.01079, -1.00453] ; [-0.546697, -0.513292] ; [-0.445123, -0.195534])
[2.38561, 2.38701] ; ([-1.8276, -1.8226] ; [-1.01096, -1.0047] ; [-0.547094, -0.513724] ; [-0.395695, -0.146825])
[2.38701, 2.38842] ; ([-1.82902, -1.82401] ; [-1.01113, -1.00487] ; [-0.547422, -0.514089] ; [-0.346259, -0.0981402])
[2.38842, 2.38982] ; ([-1.83044, -1.82542] ; [-1.0113, -1.00504] ; [-0.547679, -0.514386] ; [-0.296827, -0.0494802])
[2.38982, 2.39122] ; ([-1.83186, -1.82683] ; [-1.01147, -1.00521] ; [-0.547866, -0.514616] ; [-0.247402, -0.000857178])
[2.39122, 2.39262] ; ([-1.83328, -1.82824] ; [-1.01164, -1.00538] ; [-0.547983, -0.514779] ; [-0.197995, 0.0477276])
[2.39262, 2.39403] ; ([-1.83469, -1.82965] ; [-1.01182, -1.00555] ; [-0.548029, -0.514874] ; [-0.148607, 0.0962623])
[2.39403, 2.39543] ; ([-1.83611, -1.83106] ; [-1.01199, -1.00571] ; [-0.548006, -0.514902] ; [-0.0992523, 0.144746])
[2.39543, 2.39683] ; ([-1.83753, -1.83247] ; [-1.01218, -1.00587] ; [-0.54798, -0.514797] ; [-0.0501819, 0.193415])
[2.39683, 2.39823] ; ([-1.83895, -1.83388] ; [-1.01236, -1.00603] ; [-0.547885, -0.514622] ; [-0.0011596, 0.241996])
[2.39823, 2.39963] ; ([-1.84037, -1.83529] ; [-1.01255, -1.00618] ; [-0.547721, -0.51438] ; [0.0477915, 0.290472])
[2.39963, 2.40103] ; ([-1.84178, -1.8367] ; [-1.01273, -1.00634] ; [-0.547488, -0.514072] ; [0.0966594, 0.338844])
[2.40103, 2.40243] ; ([-1.8432, -1.83811] ; [-1.01292, -1.00649] ; [-0.547185, -0.513698] ; [0.145444, 0.387102])
[2.40243, 2.40383] ; ([-1.84461, -1.83952] ; [-1.01311, -1.00665] ; [-0.546814, -0.513257] ; [0.194134, 0.435246])
[2.40383, 2.40522] ; ([-1.84603, -1.84093] ; [-1.0133, -1.0068] ; [-0.546376, -0.512749] ; [0.242729, 0.483265])
[2.40522, 2.40662] ; ([-1.84744, -1.84233] ; [-1.01349, -1.00695] ; [-0.545869, -0.512175] ; [0.291219, 0.531158])
[2.40662, 2.40801] ; ([-1.84885, -1.84374] ; [-1.01368, -1.0071] ; [-0.545294, -0.511536] ; [0.339601, 0.578914])
[2.40801, 2.4094] ; ([-1.85026, -1.84514] ; [-1.01387, -1.00725] ; [-0.544651, -0.510833] ; [0.387866, 0.626533])
[2.4094, 2.4108] ; ([-1.85167, -1.84654] ; [-1.01406, -1.0074] ; [-0.543941, -0.510064] ; [0.436013, 0.674003])
[2.4108, 2.41219] ; ([-1.85308, -1.84795] ; [-1.01425, -1.00755] ; [-0.543165, -0.509229] ; [0.484031, 0.721326])
[2.41219, 2.41358] ; ([-1.85449, -1.84935] ; [-1.01445, -1.00769] ; [-0.542321, -0.508331] ; [0.531919, 0.768489])
[2.41358, 2.41496] ; ([-1.8559, -1.85075] ; [-1.01465, -1.00783] ; [-0.541412, -0.507368] ; [0.579618, 0.81554])
[2.41496, 2.41635] ; ([-1.85731, -1.85215] ; [-1.01485, -1.00796] ; [-0.540435, -0.506343] ; [0.627169, 0.862417])
[2.41635, 2.41774] ; ([-1.85871, -1.85355] ; [-1.01505, -1.00809] ; [-0.539396, -0.505251] ; [0.673417, 0.910254])
[2.41774, 2.41912] ; ([-1.86012, -1.85495] ; [-1.01525, -1.00821] ; [-0.538292, -0.504098] ; [0.719496, 0.957891])
[2.41912, 2.4205] ; ([-1.86152, -1.85634] ; [-1.01545, -1.00833] ; [-0.537123, -0.502882] ; [0.765385, 1.00532])
[2.4205, 2.42188] ; ([-1.86292, -1.85774] ; [-1.01565, -1.00845] ; [-0.535891, -0.501605] ; [0.811079, 1.05255])
[2.42188, 2.42326] ; ([-1.86432, -1.85913] ; [-1.01585, -1.00857] ; [-0.534595, -0.500266] ; [0.856572, 1.09955])
[2.42326, 2.42464] ; ([-1.86572, -1.86052] ; [-1.01604, -1.00868] ; [-0.533237, -0.498867] ; [0.901858, 1.14633])
[2.42464, 2.42601] ; ([-1.86711, -1.86191] ; [-1.01624, -1.00879] ; [-0.531817, -0.497408] ; [0.946931, 1.19289])
[2.42601, 2.42738] ; ([-1.86851, -1.8633] ; [-1.01643, -1.00889] ; [-0.530335, -0.495889] ; [0.991784, 1.2392])
[2.42738, 2.42875] ; ([-1.8699, -1.86468] ; [-1.01663, -1.00897] ; [-0.528805, -0.494299] ; [1.03603, 1.28566])
[2.42875, 2.43012] ; ([-1.87129, -1.86606] ; [-1.01682, -1.00906] ; [-0.527213, -0.49265] ; [1.08004, 1.33186])
[2.43012, 2.43149] ; ([-1.87268, -1.86744] ; [-1.01701, -1.00913] ; [-0.525563, -0.490946] ; [1.1238, 1.3778])
[2.43149, 2.43285] ; ([-1.87406, -1.86882] ; [-1.0172, -1.00921] ; [-0.523853, -0.489184] ; [1.16729, 1.42346])
[2.43285, 2.43421] ; ([-1.87544, -1.8702] ; [-1.01738, -1.00927] ; [-0.522084, -0.487368] ; [1.21052, 1.46884])
[2.43421, 2.43556] ; ([-1.87682, -1.87157] ; [-1.01755, -1.00933] ; [-0.52026, -0.485494] ; [1.25348, 1.51394])
[2.43556, 2.43692] ; ([-1.8782, -1.87294] ; [-1.01776, -1.00935] ; [-0.518519, -0.483426] ; [1.29589, 1.55903])
[2.43692, 2.43827] ; ([-1.87957, -1.87431] ; [-1.01795, -1.00937] ; [-0.51672, -0.481309] ; [1.33793, 1.60384])
[2.43827, 2.43961] ; ([-1.88094, -1.87567] ; [-1.01813, -1.00938] ; [-0.514867, -0.479146] ; [1.37967, 1.64821])
[2.43961, 2.44094] ; ([-1.8823, -1.87702] ; [-1.01829, -1.0094] ; [-0.512963, -0.47694] ; [1.42104, 1.69208])
[2.44094, 2.44227] ; ([-1.88365, -1.87837] ; [-1.01845, -1.00941] ; [-0.511011, -0.474693] ; [1.46199, 1.73548])
[2.44227, 2.44359] ; ([-1.88499, -1.87971] ; [-1.01859, -1.00941] ; [-0.509013, -0.472405] ; [1.50254, 1.7784])
[2.44359, 2.4449] ; ([-1.88633, -1.88104] ; [-1.01872, -1.00941] ; [-0.506968, -0.470076] ; [1.54266, 1.82088])
[2.4449, 2.44621] ; ([-1.88766, -1.88237] ; [-1.01884, -1.0094] ; [-0.504878, -0.467708] ; [1.58239, 1.86291])
[2.44621, 2.44751] ; ([-1.88898, -1.88369] ; [-1.01895, -1.00939] ; [-0.502743, -0.465301] ; [1.62172, 1.90449])
[2.44751, 2.4488] ; ([-1.8903, -1.885] ; [-1.01904, -1.00936] ; [-0.500565, -0.462851] ; [1.66065, 1.9457])
[2.4488, 2.4501] ; ([-1.89162, -1.88631] ; [-1.01913, -1.00933] ; [-0.498341, -0.460353] ; [1.69924, 1.98666])
[2.4501, 2.45139] ; ([-1.89294, -1.88762] ; [-1.01921, -1.00929] ; [-0.496065, -0.457807] ; [1.7376, 2.02735])
[2.45139, 2.45269] ; ([-1.89426, -1.88892] ; [-1.01927, -1.00924] ; [-0.493737, -0.455213] ; [1.77574, 2.06778])
[2.45269, 2.45398] ; ([-1.89557, -1.89023] ; [-1.01932, -1.00917] ; [-0.491357, -0.452573] ; [1.81364, 2.10793])
[2.45398, 2.45527] ; ([-1.89689, -1.89154] ; [-1.01937, -1.00909] ; [-0.488927, -0.449886] ; [1.85129, 2.14779])
[2.45527, 2.45656] ; ([-1.8982, -1.89284] ; [-1.0194, -1.00899] ; [-0.486446, -0.447154] ; [1.88869, 2.18736])
[2.45656, 2.45785] ; ([-1.89951, -1.89414] ; [-1.01942, -1.00889] ; [-0.483917, -0.444381] ; [1.92582, 2.22657])
[2.45785, 2.45913] ; ([-1.90082, -1.89544] ; [-1.01942, -1.00877] ; [-0.481342, -0.441573] ; [1.96265, 2.26537])
[2.45913, 2.46041] ; ([-1.90212, -1.89674] ; [-1.01941, -1.00865] ; [-0.478727, -0.438729] ; [1.9991, 2.30375])
[2.46041, 2.46168] ; ([-1.90342, -1.89803] ; [-1.01939, -1.00851] ; [-0.476072, -0.435852] ; [2.03516, 2.34171])
[2.46168, 2.46295] ; ([-1.90471, -1.89931] ; [-1.01934, -1.00835] ; [-0.473379, -0.432941] ; [2.07084, 2.37925])
[2.46295, 2.46421] ; ([-1.90599, -1.90059] ; [-1.01929, -1.00819] ; [-0.470648, -0.429997] ; [2.10615, 2.41639])
[2.46421, 2.46547] ; ([-1.90727, -1.90186] ; [-1.01921, -1.00801] ; [-0.46788, -0.427021] ; [2.14108, 2.4531])
[2.46547, 2.46672] ; ([-1.90855, -1.90313] ; [-1.01912, -1.00782] ; [-0.465076, -0.424013] ; [2.17562, 2.48941])
[2.46672, 2.46797] ; ([-1.90982, -1.90439] ; [-1.01901, -1.00761] ; [-0.462236, -0.420975] ; [2.20979, 2.5253])
[2.46797, 2.46921] ; ([-1.91109, -1.90565] ; [-1.01889, -1.00739] ; [-0.459361, -0.417907] ; [2.24359, 2.56079])
[2.46921, 2.47045] ; ([-1.91235, -1.90691] ; [-1.01875, -1.00715] ; [-0.456451, -0.414809] ; [2.27701, 2.59586])
[2.47045, 2.47169] ; ([-1.91361, -1.90816] ; [-1.01859, -1.0069] ; [-0.453508, -0.411682] ; [2.31005, 2.63052])
[2.47169, 2.47292] ; ([-1.91486, -1.9094] ; [-1.01841, -1.00663] ; [-0.450532, -0.408527] ; [2.34272, 2.66478])
[2.47292, 2.47414] ; ([-1.91611, -1.91064] ; [-1.01821, -1.00635] ; [-0.447523, -0.405344] ; [2.37503, 2.69863])
[2.47414, 2.47536] ; ([-1.91735, -1.91188] ; [-1.018, -1.00606] ; [-0.444483, -0.402134] ; [2.40696, 2.73208])
[2.47536, 2.47658] ; ([-1.91859, -1.91311] ; [-1.01776, -1.00574] ; [-0.441411, -0.398897] ; [2.43852, 2.76512])
[2.47658, 2.4778] ; ([-1.91982, -1.91433] ; [-1.01751, -1.00542] ; [-0.438309, -0.395634] ; [2.46971, 2.79776])
[2.4778, 2.47901] ; ([-1.92105, -1.91555] ; [-1.01723, -1.00507] ; [-0.435177, -0.392345] ; [2.50054, 2.83])
[2.47901, 2.48021] ; ([-1.92228, -1.91677] ; [-1.01694, -1.00471] ; [-0.432014, -0.389031] ; [2.53101, 2.86184])
[2.48021, 2.48141] ; ([-1.9235, -1.91798] ; [-1.01663, -1.00432] ; [-0.428823, -0.385693] ; [2.56111, 2.89328])
[2.48141, 2.48261] ; ([-1.92471, -1.91919] ; [-1.01631, -1.00392] ; [-0.425603, -0.38233] ; [2.59083, 2.92433])
[2.48261, 2.48381] ; ([-1.92592, -1.9204] ; [-1.01597, -1.00349] ; [-0.422356, -0.378945] ; [2.6202, 2.95498])
[2.48381, 2.485] ; ([-1.92713, -1.9216] ; [-1.01561, -1.00304] ; [-0.419082, -0.375538] ; [2.6492, 2.98522])
[2.485, 2.48618] ; ([-1.92833, -1.92279] ; [-1.01523, -1.00257] ; [-0.415781, -0.372109] ; [2.67783, 3.01506])
[2.48618, 2.48736] ; ([-1.92953, -1.92398] ; [-1.01484, -1.00208] ; [-0.412456, -0.368659] ; [2.70609, 3.0445])
[2.48736, 2.48854] ; ([-1.93073, -1.92517] ; [-1.01447, -1.00153] ; [-0.409105, -0.365189] ; [2.73397, 3.07355])
[2.48854, 2.48972] ; ([-1.93192, -1.92635] ; [-1.01407, -1.00096] ; [-0.405731, -0.361701] ; [2.7615, 3.10217])
[2.48972, 2.49088] ; ([-1.9331, -1.92752] ; [-1.01366, -1.00037] ; [-0.402335, -0.358198] ; [2.78863, 3.13037])
[2.49088, 2.49205] ; ([-1.93428, -1.92869] ; [-1.01323, -0.999759] ; [-0.39892, -0.354678] ; [2.81538, 3.15815])
[2.49205, 2.49321] ; ([-1.93545, -1.92986] ; [-1.01278, -0.999126] ; [-0.395485, -0.351143] ; [2.84175, 3.18551])
[2.49321, 2.49436] ; ([-1.93662, -1.93102] ; [-1.01232, -0.998473] ; [-0.392031, -0.347594] ; [2.86773, 3.21246])
[2.49436, 2.49551] ; ([-1.93778, -1.93217] ; [-1.01183, -0.9978] ; [-0.388558, -0.34403] ; [2.89333, 3.239])
[2.49551, 2.49666] ; ([-1.93894, -1.93332] ; [-1.01133, -0.997105] ; [-0.385067, -0.340452] ; [2.91855, 3.26513])
[2.49666, 2.4978] ; ([-1.94009, -1.93446] ; [-1.0108, -0.996391] ; [-0.381559, -0.336861] ; [2.9434, 3.29085])
[2.4978, 2.49894] ; ([-1.94124, -1.9356] ; [-1.01027, -0.995645] ; [-0.378034, -0.333257] ; [2.96784, 3.3162])
[2.49894, 2.50007] ; ([-1.94238, -1.93674] ; [-1.00972, -0.994879] ; [-0.374493, -0.329641] ; [2.9919, 3.34115])
[2.50007, 2.5012] ; ([-1.94351, -1.93786] ; [-1.00914, -0.994094] ; [-0.370937, -0.326014] ; [3.01559, 3.36569])
[2.5012, 2.50232] ; ([-1.94465, -1.93899] ; [-1.00855, -0.99329] ; [-0.367366, -0.322376] ; [3.03891, 3.38984])
[2.50232, 2.50344] ; ([-1.94577, -1.9401] ; [-1.00794, -0.992467] ; [-0.36378, -0.318727] ; [3.06185, 3.41359])
[2.50344, 2.50455] ; ([-1.94689, -1.94122] ; [-1.0073, -0.991627] ; [-0.360181, -0.315068] ; [3.08443, 3.43694])
[2.50455, 2.50566] ; ([-1.94801, -1.94232] ; [-1.00664, -0.990767] ; [-0.356567, -0.311398] ; [3.10665, 3.45991])
[2.50566, 2.50677] ; ([-1.94912, -1.94342] ; [-1.00597, -0.98989] ; [-0.352941, -0.307719] ; [3.12851, 3.48248])
[2.50677, 2.50787] ; ([-1.95023, -1.94452] ; [-1.00527, -0.988993] ; [-0.349301, -0.30403] ; [3.15001, 3.50467])
[2.50787, 2.50897] ; ([-1.95133, -1.94561] ; [-1.00455, -0.988079] ; [-0.345649, -0.300331] ; [3.17116, 3.52648])
[2.50897, 2.51007] ; ([-1.95243, -1.9467] ; [-1.00381, -0.987147] ; [-0.341983, -0.296624] ; [3.19195, 3.54791])
[2.51007, 2.51116] ; ([-1.95352, -1.94778] ; [-1.00305, -0.986196] ; [-0.338306, -0.292907] ; [3.2124, 3.56897])
[2.51116, 2.51225] ; ([-1.95461, -1.94886] ; [-1.00227, -0.985227] ; [-0.334617, -0.289181] ; [3.23251, 3.58965])
[2.51225, 2.51333] ; ([-1.9557, -1.94994] ; [-1.00146, -0.98424] ; [-0.330916, -0.285448] ; [3.25227, 3.60996])
[2.51333, 2.51442] ; ([-1.95678, -1.95101] ; [-1.00064, -0.983234] ; [-0.327203, -0.281705] ; [3.27169, 3.6299])
[2.51442, 2.51549] ; ([-1.95786, -1.95207] ; [-0.999797, -0.982212] ; [-0.323479, -0.277955] ; [3.29078, 3.64947])
[2.51549, 2.51657] ; ([-1.95893, -1.95313] ; [-0.998931, -0.981172] ; [-0.319745, -0.274197] ; [3.30953, 3.66868])
[2.51657, 2.51764] ; ([-1.96, -1.95419] ; [-0.998045, -0.980114] ; [-0.315999, -0.270431] ; [3.32794, 3.68754])
[2.51764, 2.51871] ; ([-1.96106, -1.95524] ; [-0.997139, -0.979039] ; [-0.312243, -0.266658] ; [3.34603, 3.70603])
[2.51871, 2.51978] ; ([-1.96212, -1.95629] ; [-0.996211, -0.977947] ; [-0.308476, -0.262878] ; [3.36379, 3.72417])
[2.51978, 2.52084] ; ([-1.96318, -1.95733] ; [-0.995263, -0.976838] ; [-0.3047, -0.25909] ; [3.38122, 3.74196])
[2.52084, 2.5219] ; ([-1.96423, -1.95837] ; [-0.994294, -0.975712] ; [-0.300913, -0.255295] ; [3.39833, 3.7594])
[2.5219, 2.52296] ; ([-1.96528, -1.95941] ; [-0.993305, -0.97457] ; [-0.297116, -0.251493] ; [3.41511, 3.77648])
[2.52296, 2.52401] ; ([-1.96632, -1.96044] ; [-0.992296, -0.97341] ; [-0.29331, -0.247684] ; [3.43158, 3.79323])
[2.52401, 2.52506] ; ([-1.96737, -1.96147] ; [-0.991266, -0.972234] ; [-0.289494, -0.243869] ; [3.44773, 3.80963])
[2.52506, 2.52611] ; ([-1.9684, -1.96249] ; [-0.990217, -0.971041] ; [-0.285669, -0.240047] ; [3.46356, 3.82569])
[2.52611, 2.52716] ; ([-1.96944, -1.96352] ; [-0.989149, -0.96983] ; [-0.281835, -0.236219] ; [3.47908, 3.8414])
[2.52716, 2.52821] ; ([-1.97047, -1.96453] ; [-0.988063, -0.968603] ; [-0.277991, -0.232385] ; [3.49429, 3.85678])
[2.52821, 2.52925] ; ([-1.9715, -1.96555] ; [-0.986957, -0.967359] ; [-0.274139, -0.228545] ; [3.50919, 3.87182])
[2.52925, 2.53029] ; ([-1.97252, -1.96656] ; [-0.985832, -0.966098] ; [-0.270278, -0.224699] ; [3.52378, 3.88653])
[2.53029, 2.53133] ; ([-1.97354, -1.96757] ; [-0.984689, -0.964821] ; [-0.266409, -0.220848] ; [3.53806, 3.9009])
[2.53133, 2.53237] ; ([-1.97456, -1.96857] ; [-0.983527, -0.963528] ; [-0.262532, -0.216991] ; [3.55204, 3.91494])
[2.53237, 2.5334] ; ([-1.97558, -1.96957] ; [-0.982347, -0.962219] ; [-0.258646, -0.213128] ; [3.56571, 3.92866])
[2.5334, 2.53443] ; ([-1.97659, -1.97057] ; [-0.981147, -0.960895] ; [-0.254752, -0.20926] ; [3.57908, 3.94204])
[2.53443, 2.53547] ; ([-1.9776, -1.97156] ; [-0.979929, -0.959556] ; [-0.250851, -0.205387] ; [3.59214, 3.95511])
[2.53547, 2.5365] ; ([-1.9786, -1.97255] ; [-0.978694, -0.958201] ; [-0.246942, -0.201509] ; [3.60491, 3.96784])
[2.5365, 2.53752] ; ([-1.97961, -1.97354] ; [-0.97744, -0.956831] ; [-0.243025, -0.197626] ; [3.61737, 3.98026])
[2.53752, 2.53855] ; ([-1.9806, -1.97452] ; [-0.97617, -0.955446] ; [-0.239101, -0.193738] ; [3.62954, 3.99236])
[2.53855, 2.53957] ; ([-1.9816, -1.97551] ; [-0.974882, -0.954046] ; [-0.235169, -0.189845] ; [3.64141, 4.00413])
[2.53957, 2.54059] ; ([-1.9826, -1.97649] ; [-0.973575, -0.952633] ; [-0.23123, -0.185948] ; [3.653, 4.01558])
[2.54059, 2.54162] ; ([-1.98359, -1.97746] ; [-0.972251, -0.951206] ; [-0.227284, -0.182046] ; [3.66428, 4.02672])
[2.54162, 2.54264] ; ([-1.98457, -1.97843] ; [-0.97091, -0.949765] ; [-0.223331, -0.17814] ; [3.67527, 4.03754])
[2.54264, 2.54365] ; ([-1.98556, -1.9794] ; [-0.969551, -0.948311] ; [-0.219372, -0.174229] ; [3.68597, 4.04805])
[2.54365, 2.54467] ; ([-1.98654, -1.98037] ; [-0.968175, -0.946845] ; [-0.215405, -0.170314] ; [3.69638, 4.05825])
[2.54467, 2.54569] ; ([-1.98752, -1.98134] ; [-0.966781, -0.945366] ; [-0.211431, -0.166394] ; [3.70651, 4.06813])
[2.54569, 2.5467] ; ([-1.9885, -1.9823] ; [-0.965371, -0.943874] ; [-0.207451, -0.16247] ; [3.71634, 4.0777])
[2.5467, 2.54772] ; ([-1.98948, -1.98326] ; [-0.963945, -0.942369] ; [-0.203464, -0.158542] ; [3.72589, 4.08697])
[2.54772, 2.54873] ; ([-1.99045, -1.98422] ; [-0.962504, -0.940851] ; [-0.19947, -0.15461] ; [3.73515, 4.09592])
[2.54873, 2.54974] ; ([-1.99142, -1.98517] ; [-0.961046, -0.939321] ; [-0.19547, -0.150673] ; [3.74413, 4.10457])
[2.54974, 2.55075] ; ([-1.99239, -1.98612] ; [-0.959572, -0.93778] ; [-0.191464, -0.146732] ; [3.75282, 4.11291])
[2.55075, 2.55176] ; ([-1.99336, -1.98707] ; [-0.958082, -0.936227] ; [-0.18745, -0.142787] ; [3.76123, 4.12095])
[2.55176, 2.55277] ; ([-1.99432, -1.98802] ; [-0.95659, -0.93465] ; [-0.183431, -0.138838] ; [3.76886, 4.12917])
[2.55277, 2.55378] ; ([-1.99528, -1.98897] ; [-0.955081, -0.933063] ; [-0.179406, -0.134886] ; [3.77622, 4.13709])
[2.55378, 2.55479] ; ([-1.99624, -1.98991] ; [-0.953556, -0.931468] ; [-0.175375, -0.13093] ; [3.78324, 4.14475])
[2.55479, 2.5558] ; ([-1.9972, -1.99085] ; [-0.952016, -0.929863] ; [-0.171341, -0.12697] ; [3.78997, 4.15212])
[2.5558, 2.5568] ; ([-1.99815, -1.99179] ; [-0.950459, -0.92825] ; [-0.167301, -0.123006] ; [3.79642, 4.15919])
[2.5568, 2.55781] ; ([-1.9991, -1.99272] ; [-0.948885, -0.926631] ; [-0.163256, -0.119038] ; [3.80259, 4.16596])
[2.55781, 2.55881] ; ([-2.00006, -1.99366] ; [-0.947294, -0.925004] ; [-0.159207, -0.115066] ; [3.80848, 4.17242])
[2.55881, 2.55982] ; ([-2.001, -1.99459] ; [-0.945687, -0.923371] ; [-0.155153, -0.11109] ; [3.81409, 4.17858])
[2.55982, 2.56082] ; ([-2.00195, -1.99552] ; [-0.944064, -0.921731] ; [-0.151093, -0.10711] ; [3.81943, 4.18445])
[2.56082, 2.56183] ; ([-2.0029, -1.99645] ; [-0.942426, -0.920084] ; [-0.147028, -0.103125] ; [3.82449, 4.19001])
[2.56183, 2.56283] ; ([-2.00384, -1.99737] ; [-0.940772, -0.91843] ; [-0.142957, -0.0991356] ; [3.82927, 4.19527])
[2.56283, 2.56384] ; ([-2.00478, -1.9983] ; [-0.939103, -0.91677] ; [-0.138881, -0.0951417] ; [3.83379, 4.20024])
[2.56384, 2.56484] ; ([-2.00572, -1.99922] ; [-0.937427, -0.915095] ; [-0.1348, -0.0911427] ; [3.83767, 4.20526])
[2.56484, 2.56585] ; ([-2.00666, -2.00014] ; [-0.93575, -0.9134] ; [-0.130712, -0.08714] ; [3.84124, 4.21002])
[2.56585, 2.56686] ; ([-2.0076, -2.00106] ; [-0.934061, -0.911699] ; [-0.12662, -0.0831324] ; [3.84448, 4.21453])
[2.56686, 2.56786] ; ([-2.00853, -2.00198] ; [-0.932358, -0.909992] ; [-0.122524, -0.0791207] ; [3.84746, 4.21874])
[2.56786, 2.56887] ; ([-2.00947, -2.0029] ; [-0.930642, -0.90828] ; [-0.118423, -0.0751048] ; [3.85016, 4.22265])
[2.56887, 2.56987] ; ([-2.0104, -2.00382] ; [-0.928914, -0.906561] ; [-0.114318, -0.0710847] ; [3.85259, 4.22626])
[2.56987, 2.57088] ; ([-2.01133, -2.00473] ; [-0.927174, -0.904837] ; [-0.110209, -0.0670602] ; [3.85474, 4.22957])
[2.57088, 2.57189] ; ([-2.01226, -2.00564] ; [-0.925422, -0.903108] ; [-0.106096, -0.0630314] ; [3.85663, 4.23257])
[2.57189, 2.57289] ; ([-2.01319, -2.00655] ; [-0.923659, -0.901373] ; [-0.101977, -0.0589989] ; [3.85818, 4.23534])
[2.57289, 2.5739] ; ([-2.01412, -2.00746] ; [-0.921885, -0.899633] ; [-0.0978537, -0.054961] ; [3.85947, 4.2378])
[2.5739, 2.57491] ; ([-2.01505, -2.00837] ; [-0.920101, -0.897887] ; [-0.0937263, -0.0509185] ; [3.86048, 4.23996])
[2.57491, 2.57592] ; ([-2.01597, -2.00928] ; [-0.918307, -0.896136] ; [-0.0895943, -0.0468712] ; [3.86105, 4.24198])
[2.57592, 2.57693] ; ([-2.0169, -2.01019] ; [-0.916498, -0.894385] ; [-0.0854578, -0.0428192] ; [3.86139, 4.24367])
[2.57693, 2.57794] ; ([-2.01782, -2.01109] ; [-0.914682, -0.892628] ; [-0.0813166, -0.0387622] ; [3.86148, 4.24502])
[2.57794, 2.57896] ; ([-2.01874, -2.012] ; [-0.912858, -0.890865] ; [-0.0771693, -0.0347016] ; [3.86133, 4.24604])
[2.57896, 2.57997] ; ([-2.01967, -2.0129] ; [-0.911026, -0.889096] ; [-0.0730157, -0.0306374] ; [3.86094, 4.24673])
[2.57997, 2.58099] ; ([-2.02059, -2.01381] ; [-0.909194, -0.887315] ; [-0.0688558, -0.0265696] ; [3.86015, 4.24723])
[2.58099, 2.582] ; ([-2.02151, -2.01471] ; [-0.907356, -0.885528] ; [-0.0646898, -0.0224987] ; [3.85897, 4.24755])
[2.582, 2.58302] ; ([-2.02243, -2.01561] ; [-0.905511, -0.883737] ; [-0.0605179, -0.0184248] ; [3.85754, 4.24754])
[2.58302, 2.58404] ; ([-2.02335, -2.01651] ; [-0.90366, -0.881941] ; [-0.0563405, -0.0143478] ; [3.85584, 4.2472])
[2.58404, 2.58506] ; ([-2.02426, -2.01742] ; [-0.901803, -0.880142] ; [-0.0521573, -0.0102678] ; [3.85389, 4.24654])
[2.58506, 2.58608] ; ([-2.02518, -2.01832] ; [-0.89994, -0.878339] ; [-0.0479685, -0.00618482] ; [3.85168, 4.24556])
[2.58608, 2.58711] ; ([-2.0261, -2.01922] ; [-0.898071, -0.876533] ; [-0.0437741, -0.00209879] ; [3.8492, 4.24425])
[2.58711, 2.58813] ; ([-2.02702, -2.02011] ; [-0.896197, -0.874725] ; [-0.0395739, 0.00199028] ; [3.84645, 4.24262])
[2.58813, 2.58916] ; ([-2.02793, -2.02101] ; [-0.894318, -0.872914] ; [-0.0353681, 0.00608241] ; [3.84344, 4.24067])
[2.58916, 2.59019] ; ([-2.02885, -2.02191] ; [-0.892433, -0.871102] ; [-0.0311566, 0.0101776] ; [3.84015, 4.2384])
[2.59019, 2.59122] ; ([-2.02977, -2.02281] ; [-0.890544, -0.869287] ; [-0.0269393, 0.014276] ; [3.8366, 4.23581])
[2.59122, 2.59225] ; ([-2.03068, -2.02371] ; [-0.88865, -0.867472] ; [-0.0227163, 0.0183776] ; [3.83276, 4.23289])
[2.59225, 2.59329] ; ([-2.0316, -2.02461] ; [-0.886752, -0.865656] ; [-0.0184874, 0.0224817] ; [3.82865, 4.22965])
[2.59329, 2.59432] ; ([-2.03251, -2.0255] ; [-0.88485, -0.863842] ; [-0.0142531, 0.0265834] ; [3.82427, 4.22609])
[2.59432, 2.59536] ; ([-2.03342, -2.0264] ; [-0.882946, -0.86203] ; [-0.0100183, 0.0306822] ; [3.81961, 4.22221])
[2.59536, 2.59639] ; ([-2.03434, -2.02729] ; [-0.881042, -0.86022] ; [-0.00578381, 0.0347782] ; [3.81468, 4.21801])
[2.59639, 2.59743] ; ([-2.03525, -2.02819] ; [-0.879138, -0.858413] ; [-0.00154958, 0.0388715] ; [3.80947, 4.2135])
[2.59743, 2.59847] ; ([-2.03615, -2.02908] ; [-0.877234, -0.85661] ; [0.00268439, 0.042962] ; [3.80399, 4.20867])
[2.59847, 2.59951] ; ([-2.03706, -2.02997] ; [-0.87533, -0.854809] ; [0.00691812, 0.0470498] ; [3.79822, 4.20353])
[2.59951, 2.60055] ; ([-2.03797, -2.03086] ; [-0.873426, -0.853012] ; [0.0111516, 0.0511349] ; [3.79218, 4.19807])
[2.60055, 2.60159] ; ([-2.03888, -2.03175] ; [-0.871523, -0.85122] ; [0.0153849, 0.0552173] ; [3.78586, 4.1923])
[2.60159, 2.60264] ; ([-2.03978, -2.03264] ; [-0.869622, -0.849431] ; [0.0196181, 0.0592971] ; [3.77925, 4.18621])
[2.60264, 2.60368] ; ([-2.04069, -2.03353] ; [-0.867721, -0.847648] ; [0.023851, 0.0633742] ; [3.77236, 4.1798])
