[-0.000137011, 0] ; ([-0.00349066, -0.00349066] ; [0, 0] ; [-0.776672, -0.776672] ; [0, 0])
[2.77405, 2.77466] ; ([-2.5279, -2.51503] ; [-0.903668, -0.855611] ; [0.0432766, 0.178192] ; [-2.1959, -1.38411])
[2.77466, 2.77528] ; ([-2.52845, -2.51555] ; [-0.9041, -0.85586] ; [0.0419617, 0.177298] ; [-2.20189, -1.38585])
[2.77528, 2.77589] ; ([-2.52901, -2.51608] ; [-0.904532, -0.85611] ; [0.0406462, 0.176402] ; [-2.2078, -1.38755])
[2.77589, 2.77651] ; ([-2.52956, -2.51661] ; [-0.904964, -0.856362] ; [0.0393303, 0.175506] ; [-2.21365, -1.38921])
[2.77651, 2.77712] ; ([-2.53012, -2.51714] ; [-0.905395, -0.856615] ; [0.0380138, 0.174609] ; [-2.21943, -1.39082])
[2.77712, 2.77773] ; ([-2.53067, -2.51766] ; [-0.905847, -0.856849] ; [0.0366966, 0.173711] ; [-2.2256, -1.39194])
[2.77773, 2.77835] ; ([-2.53122, -2.51819] ; [-0.906293, -0.857088] ; [0.0353792, 0.172812] ; [-2.23163, -1.39308])
[2.77835, 2.77896] ; ([-2.53178, -2.51872] ; [-0.90674, -0.857328] ; [0.0340615, 0.171912] ; [-2.23762, -1.39416])
[2.77896, 2.77957] ; ([-2.53233, -2.51924] ; [-0.907183, -0.857572] ; [0.0327436, 0.171012] ; [-2.24348, -1.39525])
[2.77957, 2.78018] ; ([-2.53288, -2.51976] ; [-0.907627, -0.857816] ; [0.0314253, 0.170111] ; [-2.24929, -1.39628])
[2.78018, 2.78078] ; ([-2.53343, -2.52029] ; [-0.908082, -0.858049] ; [0.0300584, 0.169258] ; [-2.25672, -1.39558])
[2.78078, 2.78139] ; ([-2.53398, -2.52081] ; [-0.908538, -0.858282] ; [0.0286916, 0.168404] ; [-2.26413, -1.39479])
[2.78139, 2.782] ; ([-2.53453, -2.52133] ; [-0.908994, -0.858516] ; [0.027325, 0.167549] ; [-2.27147, -1.39397])
[2.782, 2.7826] ; ([-2.53508, -2.52185] ; [-0.909449, -0.858752] ; [0.0259586, 0.166694] ; [-2.27874, -1.39311])
[2.7826, 2.78321] ; ([-2.53563, -2.52237] ; [-0.909903, -0.858988] ; [0.0245925, 0.165839] ; [-2.28593, -1.39221])
[2.78321, 2.78381] ; ([-2.53618, -2.52289] ; [-0.910357, -0.859225] ; [0.0232266, 0.164983] ; [-2.29306, -1.39127])
[2.78381, 2.78441] ; ([-2.53672, -2.52341] ; [-0.910815, -0.859459] ; [0.0218468, 0.164141] ; [-2.30011, -1.39029])
[2.78441, 2.78501] ; ([-2.53727, -2.52393] ; [-0.911272, -0.859693] ; [0.0204674, 0.163298] ; [-2.3071, -1.38927])
[2.78501, 2.78561] ; ([-2.53782, -2.52445] ; [-0.911738, -0.859919] ; [0.0190881, 0.162456] ; [-2.31438, -1.38785])
[2.78561, 2.78621] ; ([-2.53836, -2.52497] ; [-0.9122, -0.860149] ; [0.0177093, 0.161613] ; [-2.32151, -1.38648])
[2.78621, 2.78681] ; ([-2.53891, -2.52548] ; [-0.91266, -0.860382] ; [0.0163311, 0.16077] ; [-2.3285, -1.38514])
[2.78681, 2.78741] ; ([-2.53945, -2.526] ; [-0.91312, -0.860614] ; [0.0149532, 0.159927] ; [-2.33544, -1.38373])
[2.78741, 2.788] ; ([-2.53999, -2.52651] ; [-0.913583, -0.860845] ; [0.0135618, 0.159097] ; [-2.34226, -1.38236])
[2.788, 2.7886] ; ([-2.54054, -2.52703] ; [-0.914045, -0.861076] ; [0.0121709, 0.158268] ; [-2.34901, -1.38094])
[2.7886, 2.78919] ; ([-2.54108, -2.52754] ; [-0.914506, -0.861308] ; [0.0107805, 0.157438] ; [-2.35567, -1.3795])
[2.78919, 2.78979] ; ([-2.54162, -2.52806] ; [-0.914966, -0.861542] ; [0.00939067, 0.156609] ; [-2.36223, -1.37805])
[2.78979, 2.79038] ; ([-2.54216, -2.52857] ; [-0.915426, -0.861776] ; [0.00800138, 0.155779] ; [-2.36872, -1.37659])
[2.79038, 2.79097] ; ([-2.5427, -2.52908] ; [-0.915888, -0.862007] ; [0.00660158, 0.154961] ; [-2.37512, -1.3751])
[2.79097, 2.79156] ; ([-2.54324, -2.52959] ; [-0.91635, -0.86224] ; [0.00520239, 0.154142] ; [-2.38143, -1.37359])
[2.79156, 2.79215] ; ([-2.54378, -2.5301] ; [-0.916811, -0.862473] ; [0.00380383, 0.153324] ; [-2.38768, -1.37205])
[2.79215, 2.79274] ; ([-2.54432, -2.53061] ; [-0.917272, -0.862706] ; [0.00240588, 0.152505] ; [-2.39384, -1.37049])
[2.79274, 2.79333] ; ([-2.54486, -2.53112] ; [-0.917735, -0.862937] ; [0.00100025, 0.151695] ; [-2.39994, -1.3689])
[2.79333, 2.79391] ; ([-2.5454, -2.53163] ; [-0.918198, -0.863168] ; [-0.000405557, 0.150887] ; [-2.40596, -1.36727])
[2.79391, 2.7945] ; ([-2.54593, -2.53213] ; [-0.918662, -0.863399] ; [-0.00181151, 0.150079] ; [-2.41192, -1.36561])
[2.7945, 2.79508] ; ([-2.54647, -2.53264] ; [-0.91914, -0.863615] ; [-0.003218, 0.149273] ; [-2.41849, -1.36324])
[2.79508, 2.79567] ; ([-2.54701, -2.53315] ; [-0.91962, -0.86383] ; [-0.00462993, 0.148473] ; [-2.42589, -1.35994])
[2.79567, 2.79625] ; ([-2.54754, -2.53365] ; [-0.920095, -0.864048] ; [-0.00603875, 0.147671] ; [-2.43308, -1.35675])
[2.79625, 2.79683] ; ([-2.54808, -2.53416] ; [-0.920567, -0.86427] ; [-0.00744451, 0.146868] ; [-2.44006, -1.35365])
[2.79683, 2.79741] ; ([-2.54861, -2.53466] ; [-0.921035, -0.864496] ; [-0.00884726, 0.146063] ; [-2.44686, -1.35065])
[2.79741, 2.79799] ; ([-2.54914, -2.53517] ; [-0.921501, -0.864723] ; [-0.010247, 0.145257] ; [-2.45348, -1.34773])
[2.79799, 2.79857] ; ([-2.54968, -2.53567] ; [-0.921965, -0.864953] ; [-0.0116438, 0.144449] ; [-2.45992, -1.34489])
[2.79857, 2.79915] ; ([-2.55021, -2.53617] ; [-0.922426, -0.865186] ; [-0.0130377, 0.143639] ; [-2.46619, -1.34212])
[2.79915, 2.79973] ; ([-2.55074, -2.53667] ; [-0.922884, -0.86542] ; [-0.0144287, 0.142827] ; [-2.47231, -1.33941])
[2.79973, 2.80031] ; ([-2.55127, -2.53717] ; [-0.923341, -0.865657] ; [-0.0158168, 0.142014] ; [-2.47827, -1.33675])
[2.80031, 2.80088] ; ([-2.5518, -2.53767] ; [-0.923795, -0.865895] ; [-0.017202, 0.141199] ; [-2.48408, -1.33415])
[2.80088, 2.80146] ; ([-2.55233, -2.53817] ; [-0.924248, -0.866134] ; [-0.0185844, 0.140383] ; [-2.48975, -1.3316])
[2.80146, 2.80203] ; ([-2.55286, -2.53867] ; [-0.9247, -0.866375] ; [-0.019964, 0.139565] ; [-2.49528, -1.32909])
[2.80203, 2.80261] ; ([-2.55339, -2.53917] ; [-0.92515, -0.866617] ; [-0.0213407, 0.138745] ; [-2.50068, -1.32661])
[2.80261, 2.80318] ; ([-2.55392, -2.53967] ; [-0.925599, -0.866861] ; [-0.0227147, 0.137924] ; [-2.50595, -1.32417])
[2.80318, 2.80375] ; ([-2.55445, -2.54017] ; [-0.926046, -0.867105] ; [-0.0240859, 0.137101] ; [-2.5112, -1.32165])
[2.80375, 2.80432] ; ([-2.55498, -2.54067] ; [-0.926513, -0.86733] ; [-0.0255195, 0.136342] ; [-2.51634, -1.31915])
[2.80432, 2.80489] ; ([-2.55551, -2.54116] ; [-0.926978, -0.867557] ; [-0.0269499, 0.135581] ; [-2.52137, -1.31668])
[2.80489, 2.80546] ; ([-2.55604, -2.54166] ; [-0.927443, -0.867783] ; [-0.0283771, 0.134818] ; [-2.52628, -1.31422])
[2.80546, 2.80603] ; ([-2.55656, -2.54215] ; [-0.927906, -0.868011] ; [-0.0298011, 0.134054] ; [-2.53107, -1.31178])
[2.80603, 2.8066] ; ([-2.55709, -2.54265] ; [-0.928369, -0.868238] ; [-0.0312219, 0.133289] ; [-2.53576, -1.30936])
[2.8066, 2.80717] ; ([-2.55761, -2.54314] ; [-0.928831, -0.868466] ; [-0.0326396, 0.132522] ; [-2.54035, -1.30695])
[2.80717, 2.80773] ; ([-2.55814, -2.54364] ; [-0.929292, -0.868694] ; [-0.0340541, 0.131755] ; [-2.54483, -1.30455])
[2.80773, 2.8083] ; ([-2.55867, -2.54413] ; [-0.929753, -0.868923] ; [-0.0354654, 0.130985] ; [-2.54921, -1.30216])
[2.8083, 2.80887] ; ([-2.55919, -2.54462] ; [-0.930212, -0.869152] ; [-0.0368736, 0.130215] ; [-2.55349, -1.29978])
[2.80887, 2.80943] ; ([-2.55971, -2.54512] ; [-0.930671, -0.869382] ; [-0.0382786, 0.129443] ; [-2.55768, -1.2974])
[2.80943, 2.80999] ; ([-2.56024, -2.54561] ; [-0.931129, -0.869612] ; [-0.0396805, 0.128669] ; [-2.56178, -1.29502])
[2.80999, 2.81056] ; ([-2.56076, -2.5461] ; [-0.931586, -0.869842] ; [-0.0410795, 0.127895] ; [-2.56578, -1.29265])
[2.81056, 2.81112] ; ([-2.56128, -2.54659] ; [-0.932044, -0.870071] ; [-0.0424758, 0.127119] ; [-2.56971, -1.29027])
[2.81112, 2.81168] ; ([-2.56181, -2.54708] ; [-0.932501, -0.870301] ; [-0.0438694, 0.126342] ; [-2.57354, -1.28788])
[2.81168, 2.81224] ; ([-2.56233, -2.54757] ; [-0.932957, -0.870531] ; [-0.0452603, 0.125563] ; [-2.57729, -1.28549])
[2.81224, 2.8128] ; ([-2.56285, -2.54806] ; [-0.933413, -0.870763] ; [-0.0466485, 0.124782] ; [-2.58096, -1.2831])
[2.8128, 2.81336] ; ([-2.56337, -2.54855] ; [-0.933867, -0.870994] ; [-0.048034, 0.124001] ; [-2.58454, -1.2807])
[2.81336, 2.81393] ; ([-2.5639, -2.54904] ; [-0.934321, -0.871226] ; [-0.0494167, 0.123217] ; [-2.58805, -1.27829])
[2.81393, 2.81448] ; ([-2.56442, -2.54953] ; [-0.934775, -0.871458] ; [-0.0507967, 0.122432] ; [-2.59148, -1.27588])
[2.81448, 2.81504] ; ([-2.56494, -2.55002] ; [-0.935227, -0.87169] ; [-0.0521739, 0.121646] ; [-2.59483, -1.27345])
[2.81504, 2.8156] ; ([-2.56546, -2.55051] ; [-0.935679, -0.871924] ; [-0.0535484, 0.120859] ; [-2.5981, -1.27101])
[2.8156, 2.81616] ; ([-2.56598, -2.551] ; [-0.93613, -0.872157] ; [-0.0549201, 0.12007] ; [-2.6013, -1.26857])
[2.81616, 2.81672] ; ([-2.5665, -2.55148] ; [-0.936581, -0.872391] ; [-0.056289, 0.119279] ; [-2.60442, -1.26611])
[2.81672, 2.81728] ; ([-2.56702, -2.55197] ; [-0.93703, -0.872625] ; [-0.0576551, 0.118488] ; [-2.60747, -1.26364])
[2.81728, 2.81783] ; ([-2.56755, -2.55246] ; [-0.937479, -0.872859] ; [-0.0590184, 0.117695] ; [-2.61044, -1.26115])
[2.81783, 2.81839] ; ([-2.56807, -2.55295] ; [-0.937927, -0.873095] ; [-0.0603789, 0.1169] ; [-2.61334, -1.25866])
[2.81839, 2.81894] ; ([-2.56859, -2.55343] ; [-0.938374, -0.87333] ; [-0.0617366, 0.116104] ; [-2.61618, -1.25615])
[2.81894, 2.8195] ; ([-2.56911, -2.55392] ; [-0.93882, -0.873566] ; [-0.0630915, 0.115307] ; [-2.61894, -1.25362])
[2.8195, 2.82005] ; ([-2.56963, -2.55441] ; [-0.939265, -0.873802] ; [-0.0644435, 0.114509] ; [-2.62163, -1.25108])
[2.82005, 2.82061] ; ([-2.57015, -2.55489] ; [-0.93971, -0.874039] ; [-0.0657927, 0.11371] ; [-2.62425, -1.24852])
[2.82061, 2.82116] ; ([-2.57067, -2.55538] ; [-0.940153, -0.874277] ; [-0.067139, 0.112909] ; [-2.62681, -1.24594])
[2.82116, 2.82172] ; ([-2.57119, -2.55586] ; [-0.940595, -0.874514] ; [-0.0684824, 0.112107] ; [-2.62935, -1.24329])
[2.82172, 2.82227] ; ([-2.57171, -2.55635] ; [-0.941037, -0.874753] ; [-0.069823, 0.111303] ; [-2.63182, -1.24063])
[2.82227, 2.82282] ; ([-2.57223, -2.55684] ; [-0.941477, -0.874992] ; [-0.0711607, 0.110499] ; [-2.63423, -1.23796])
[2.82282, 2.82338] ; ([-2.57274, -2.55732] ; [-0.941916, -0.875232] ; [-0.0724955, 0.109693] ; [-2.63657, -1.23526])
[2.82338, 2.82393] ; ([-2.57326, -2.55781] ; [-0.942354, -0.875472] ; [-0.0738274, 0.108886] ; [-2.63884, -1.23255])
[2.82393, 2.82448] ; ([-2.57378, -2.55829] ; [-0.942791, -0.875712] ; [-0.0751564, 0.108078] ; [-2.64105, -1.22982])
[2.82448, 2.82503] ; ([-2.5743, -2.55877] ; [-0.943227, -0.875954] ; [-0.0764824, 0.107269] ; [-2.64319, -1.22707])
[2.82503, 2.82558] ; ([-2.57482, -2.55926] ; [-0.943662, -0.876195] ; [-0.0778055, 0.106458] ; [-2.64527, -1.22431])
[2.82558, 2.82613] ; ([-2.57534, -2.55974] ; [-0.944096, -0.876437] ; [-0.0791257, 0.105647] ; [-2.64729, -1.22152])
[2.82613, 2.82668] ; ([-2.57586, -2.56023] ; [-0.944529, -0.87668] ; [-0.0804429, 0.104834] ; [-2.64924, -1.21871])
[2.82668, 2.82723] ; ([-2.57638, -2.56071] ; [-0.94496, -0.876923] ; [-0.0817572, 0.104021] ; [-2.65114, -1.21589])
[2.82723, 2.82778] ; ([-2.57689, -2.56119] ; [-0.94539, -0.877167] ; [-0.0830685, 0.103206] ; [-2.65297, -1.21304])
[2.82778, 2.82833] ; ([-2.57741, -2.56168] ; [-0.94582, -0.877412] ; [-0.0843768, 0.10239] ; [-2.65473, -1.21017])
[2.82833, 2.82888] ; ([-2.57793, -2.56216] ; [-0.946247, -0.877657] ; [-0.0856821, 0.101573] ; [-2.65644, -1.20729])
[2.82888, 2.82943] ; ([-2.57845, -2.56264] ; [-0.946674, -0.877902] ; [-0.0869844, 0.100755] ; [-2.65809, -1.20438])
[2.82943, 2.82998] ; ([-2.57897, -2.56313] ; [-0.9471, -0.878148] ; [-0.0882837, 0.099936] ; [-2.65967, -1.20146])
[2.82998, 2.83053] ; ([-2.57949, -2.56361] ; [-0.947524, -0.878395] ; [-0.08958, 0.0991159] ; [-2.66119, -1.19851])
[2.83053, 2.83108] ; ([-2.58, -2.56409] ; [-0.947947, -0.878642] ; [-0.0908732, 0.0982949] ; [-2.66266, -1.19554])
[2.83108, 2.83162] ; ([-2.58052, -2.56457] ; [-0.948368, -0.87889] ; [-0.0921635, 0.0974729] ; [-2.66406, -1.19255])
[2.83162, 2.83217] ; ([-2.58104, -2.56506] ; [-0.948789, -0.879139] ; [-0.0934506, 0.09665] ; [-2.66543, -1.18952])
[2.83217, 2.83272] ; ([-2.58156, -2.56554] ; [-0.949208, -0.879388] ; [-0.0947348, 0.095826] ; [-2.66674, -1.18647])
[2.83272, 2.83326] ; ([-2.58207, -2.56602] ; [-0.949626, -0.879637] ; [-0.0960159, 0.0950012] ; [-2.66799, -1.1834])
[2.83326, 2.83381] ; ([-2.58259, -2.5665] ; [-0.950045, -0.879885] ; [-0.0972936, 0.0941753] ; [-2.66919, -1.1803])
[2.83381, 2.83436] ; ([-2.58311, -2.56699] ; [-0.950463, -0.880132] ; [-0.0985674, 0.0933486] ; [-2.67033, -1.17717])
[2.83436, 2.8349] ; ([-2.58363, -2.56747] ; [-0.950881, -0.880379] ; [-0.0998375, 0.0925215] ; [-2.67142, -1.17403])
[2.8349, 2.83544] ; ([-2.58414, -2.56795] ; [-0.951298, -0.880625] ; [-0.101104, 0.0916939] ; [-2.67246, -1.17085])
[2.83544, 2.83599] ; ([-2.58466, -2.56843] ; [-0.951715, -0.88087] ; [-0.102366, 0.090866] ; [-2.67344, -1.16766])
[2.83599, 2.83653] ; ([-2.58517, -2.56891] ; [-0.952132, -0.881114] ; [-0.103625, 0.0900377] ; [-2.67437, -1.16443])
[2.83653, 2.83707] ; ([-2.58569, -2.56939] ; [-0.952548, -0.881358] ; [-0.10488, 0.0892091] ; [-2.67525, -1.16119])
[2.83707, 2.83762] ; ([-2.58621, -2.56987] ; [-0.952963, -0.881601] ; [-0.106131, 0.0883802] ; [-2.67608, -1.15792])
[2.83762, 2.83816] ; ([-2.58672, -2.57035] ; [-0.953378, -0.881844] ; [-0.107378, 0.0875509] ; [-2.67685, -1.15462])
[2.83816, 2.8387] ; ([-2.58724, -2.57083] ; [-0.953791, -0.882087] ; [-0.108621, 0.0867214] ; [-2.67757, -1.1513])
[2.8387, 2.83924] ; ([-2.58775, -2.5713] ; [-0.954204, -0.882328] ; [-0.109861, 0.0858916] ; [-2.67825, -1.14796])
[2.83924, 2.83978] ; ([-2.58826, -2.57178] ; [-0.954616, -0.88257] ; [-0.111097, 0.0850616] ; [-2.67887, -1.14459])
[2.83978, 2.84032] ; ([-2.58878, -2.57226] ; [-0.955028, -0.882811] ; [-0.112328, 0.0842314] ; [-2.67944, -1.1412])
[2.84032, 2.84086] ; ([-2.58929, -2.57274] ; [-0.955438, -0.883052] ; [-0.113556, 0.0834009] ; [-2.67997, -1.13778])
[2.84086, 2.84139] ; ([-2.5898, -2.57321] ; [-0.955846, -0.883293] ; [-0.11478, 0.0825704] ; [-2.68044, -1.13434])
[2.84139, 2.84193] ; ([-2.59032, -2.57369] ; [-0.956253, -0.883535] ; [-0.116, 0.0817397] ; [-2.68086, -1.13088])
[2.84193, 2.84247] ; ([-2.59083, -2.57417] ; [-0.956659, -0.883777] ; [-0.117216, 0.0809089] ; [-2.68124, -1.12739])
[2.84247, 2.84301] ; ([-2.59134, -2.57464] ; [-0.957062, -0.884019] ; [-0.118428, 0.0800781] ; [-2.68156, -1.12388])
[2.84301, 2.84354] ; ([-2.59185, -2.57512] ; [-0.957464, -0.884261] ; [-0.119637, 0.0792472] ; [-2.68184, -1.12034])
[2.84354, 2.84408] ; ([-2.59236, -2.57559] ; [-0.957865, -0.884503] ; [-0.120841, 0.0784162] ; [-2.68206, -1.11678])
[2.84408, 2.84461] ; ([-2.59288, -2.57607] ; [-0.958265, -0.884745] ; [-0.122041, 0.0775852] ; [-2.68224, -1.1132])
[2.84461, 2.84515] ; ([-2.59339, -2.57654] ; [-0.958662, -0.884988] ; [-0.123238, 0.0767543] ; [-2.68237, -1.1096])
[2.84515, 2.84568] ; ([-2.5939, -2.57702] ; [-0.959059, -0.885231] ; [-0.12443, 0.0759233] ; [-2.68245, -1.10597])
[2.84568, 2.84621] ; ([-2.59441, -2.57749] ; [-0.959453, -0.885474] ; [-0.125619, 0.0750923] ; [-2.68249, -1.10231])
[2.84621, 2.84674] ; ([-2.59492, -2.57796] ; [-0.959846, -0.885716] ; [-0.126804, 0.0742614] ; [-2.68248, -1.09864])
[2.84674, 2.84728] ; ([-2.59543, -2.57844] ; [-0.960239, -0.885959] ; [-0.127985, 0.0734307] ; [-2.68282, -1.09454])
[2.84728, 2.84781] ; ([-2.59594, -2.57891] ; [-0.960629, -0.886202] ; [-0.129162, 0.0726002] ; [-2.68311, -1.09042])
[2.84781, 2.84834] ; ([-2.59644, -2.57938] ; [-0.961018, -0.886444] ; [-0.130335, 0.0717696] ; [-2.68335, -1.08628])
[2.84834, 2.84887] ; ([-2.59695, -2.57985] ; [-0.961406, -0.886687] ; [-0.131504, 0.0709392] ; [-2.68355, -1.08211])
[2.84887, 2.8494] ; ([-2.59746, -2.58032] ; [-0.961792, -0.88693] ; [-0.13267, 0.0701089] ; [-2.6837, -1.07792])
[2.8494, 2.84993] ; ([-2.59797, -2.5808] ; [-0.962177, -0.887172] ; [-0.133831, 0.0692787] ; [-2.6838, -1.07372])
[2.84993, 2.85046] ; ([-2.59848, -2.58127] ; [-0.962561, -0.887415] ; [-0.134989, 0.0684486] ; [-2.68385, -1.06948])
[2.85046, 2.85099] ; ([-2.59899, -2.58174] ; [-0.962943, -0.887657] ; [-0.136142, 0.0676187] ; [-2.68386, -1.06524])
[2.85099, 2.85151] ; ([-2.59949, -2.58221] ; [-0.963324, -0.8879] ; [-0.137292, 0.0667889] ; [-2.68382, -1.06097])
[2.85151, 2.85204] ; ([-2.6, -2.58268] ; [-0.963703, -0.888142] ; [-0.138438, 0.0659593] ; [-2.68373, -1.05668])
[2.85204, 2.85257] ; ([-2.60051, -2.58315] ; [-0.964081, -0.888385] ; [-0.13958, 0.0651299] ; [-2.68359, -1.05237])
[2.85257, 2.8531] ; ([-2.60101, -2.58362] ; [-0.964457, -0.888627] ; [-0.140718, 0.0643008] ; [-2.6834, -1.04804])
[2.8531, 2.85362] ; ([-2.60152, -2.58409] ; [-0.964832, -0.88887] ; [-0.141852, 0.0634718] ; [-2.68317, -1.04369])
[2.85362, 2.85415] ; ([-2.60203, -2.58456] ; [-0.965205, -0.889113] ; [-0.142982, 0.062643] ; [-2.68288, -1.03933])
[2.85415, 2.85467] ; ([-2.60253, -2.58502] ; [-0.965577, -0.889355] ; [-0.144108, 0.0618145] ; [-2.68254, -1.03496])
[2.85467, 2.8552] ; ([-2.60304, -2.58549] ; [-0.965948, -0.889596] ; [-0.145233, 0.0609895] ; [-2.68217, -1.03055])
[2.8552, 2.85572] ; ([-2.60354, -2.58596] ; [-0.966318, -0.889838] ; [-0.146354, 0.0601646] ; [-2.68174, -1.02613])
[2.85572, 2.85625] ; ([-2.60405, -2.58643] ; [-0.966687, -0.890079] ; [-0.147472, 0.0593401] ; [-2.68127, -1.0217])
[2.85625, 2.85677] ; ([-2.60455, -2.5869] ; [-0.967054, -0.89032] ; [-0.148586, 0.0585165] ; [-2.68075, -1.01724])
[2.85677, 2.85729] ; ([-2.60506, -2.58736] ; [-0.96742, -0.890561] ; [-0.149696, 0.0576932] ; [-2.68019, -1.01276])
[2.85729, 2.85781] ; ([-2.60556, -2.58783] ; [-0.967784, -0.890802] ; [-0.150802, 0.0568703] ; [-2.67958, -1.00826])
[2.85781, 2.85834] ; ([-2.60607, -2.5883] ; [-0.968147, -0.891042] ; [-0.151905, 0.0560483] ; [-2.67893, -1.00374])
[2.85834, 2.85886] ; ([-2.60657, -2.58876] ; [-0.968509, -0.891283] ; [-0.153004, 0.0552267] ; [-2.67823, -0.999206])
[2.85886, 2.85938] ; ([-2.60707, -2.58923] ; [-0.968869, -0.891523] ; [-0.154099, 0.0544055] ; [-2.67749, -0.99465])
[2.85938, 2.8599] ; ([-2.60758, -2.5897] ; [-0.969227, -0.891763] ; [-0.15519, 0.0535853] ; [-2.67671, -0.990075])
[2.8599, 2.86042] ; ([-2.60808, -2.59016] ; [-0.969585, -0.892003] ; [-0.156278, 0.0527658] ; [-2.67587, -0.985481])
[2.86042, 2.86094] ; ([-2.60858, -2.59063] ; [-0.969941, -0.892243] ; [-0.157362, 0.0519468] ; [-2.675, -0.98087])
[2.86094, 2.86146] ; ([-2.60909, -2.59109] ; [-0.970295, -0.892483] ; [-0.158442, 0.0511283] ; [-2.67408, -0.97624])
[2.86146, 2.86198] ; ([-2.60959, -2.59156] ; [-0.970667, -0.892703] ; [-0.159518, 0.0503103] ; [-2.67313, -0.971575])
[2.86198, 2.8625] ; ([-2.61009, -2.59202] ; [-0.971036, -0.892925] ; [-0.160591, 0.0494933] ; [-2.67213, -0.966899])
[2.8625, 2.86302] ; ([-2.61059, -2.59249] ; [-0.971402, -0.893149] ; [-0.16166, 0.0486771] ; [-2.67109, -0.962211])
[2.86302, 2.86353] ; ([-2.61109, -2.59295] ; [-0.971764, -0.893374] ; [-0.162725, 0.0478616] ; [-2.66999, -0.95751])
[2.86353, 2.86405] ; ([-2.6116, -2.59341] ; [-0.972123, -0.893601] ; [-0.163786, 0.0470467] ; [-2.66885, -0.952796])
[2.86405, 2.86457] ; ([-2.6121, -2.59388] ; [-0.972479, -0.893829] ; [-0.164843, 0.0462328] ; [-2.66765, -0.948069])
[2.86457, 2.86508] ; ([-2.6126, -2.59434] ; [-0.972832, -0.894058] ; [-0.165896, 0.0454196] ; [-2.66645, -0.943298])
[2.86508, 2.8656] ; ([-2.6131, -2.5948] ; [-0.973184, -0.894288] ; [-0.166946, 0.0446074] ; [-2.6654, -0.938305])
[2.8656, 2.86612] ; ([-2.6136, -2.59527] ; [-0.973532, -0.894519] ; [-0.167992, 0.0437961] ; [-2.6643, -0.933307])
[2.86612, 2.86663] ; ([-2.6141, -2.59573] ; [-0.973877, -0.894751] ; [-0.169034, 0.0429857] ; [-2.66314, -0.928306])
[2.86663, 2.86715] ; ([-2.6146, -2.59619] ; [-0.974222, -0.894982] ; [-0.170073, 0.0421761] ; [-2.66197, -0.92326])
[2.86715, 2.86766] ; ([-2.6151, -2.59665] ; [-0.974563, -0.895215] ; [-0.171108, 0.0413676] ; [-2.66075, -0.918201])
[2.86766, 2.86817] ; ([-2.6156, -2.59712] ; [-0.974903, -0.895448] ; [-0.172139, 0.0405599] ; [-2.65948, -0.913132])
[2.86817, 2.86869] ; ([-2.6161, -2.59758] ; [-0.97524, -0.895682] ; [-0.173167, 0.0397532] ; [-2.65816, -0.908053])
[2.86869, 2.8692] ; ([-2.6166, -2.59804] ; [-0.975575, -0.895916] ; [-0.17419, 0.0389475] ; [-2.65682, -0.902938])
[2.8692, 2.86971] ; ([-2.6171, -2.5985] ; [-0.975908, -0.89615] ; [-0.175211, 0.0381427] ; [-2.65543, -0.897814])
[2.86971, 2.87023] ; ([-2.6176, -2.59896] ; [-0.976239, -0.896385] ; [-0.176227, 0.0373389] ; [-2.654, -0.892674])
[2.87023, 2.87074] ; ([-2.6181, -2.59942] ; [-0.976569, -0.896619] ; [-0.17724, 0.0365361] ; [-2.65254, -0.887504])
[2.87074, 2.87125] ; ([-2.6186, -2.59988] ; [-0.976897, -0.896854] ; [-0.178249, 0.0357343] ; [-2.65104, -0.882323])
[2.87125, 2.87176] ; ([-2.61909, -2.60034] ; [-0.977223, -0.897089] ; [-0.179254, 0.0349336] ; [-2.6495, -0.87712])
[2.87176, 2.87227] ; ([-2.61959, -2.6008] ; [-0.977547, -0.897324] ; [-0.180256, 0.0341338] ; [-2.64791, -0.8719])
[2.87227, 2.87278] ; ([-2.62009, -2.60126] ; [-0.977869, -0.897559] ; [-0.181254, 0.0333351] ; [-2.64629, -0.866663])
[2.87278, 2.8733] ; ([-2.62059, -2.60172] ; [-0.978212, -0.897771] ; [-0.182249, 0.0325375] ; [-2.64465, -0.861392])
[2.8733, 2.87381] ; ([-2.62109, -2.60218] ; [-0.97855, -0.897987] ; [-0.183239, 0.0317409] ; [-2.64296, -0.856111])
[2.87381, 2.87431] ; ([-2.62158, -2.60264] ; [-0.978884, -0.898205] ; [-0.184226, 0.0309454] ; [-2.64122, -0.850821])
[2.87431, 2.87482] ; ([-2.62208, -2.6031] ; [-0.979215, -0.898424] ; [-0.185209, 0.0301511] ; [-2.63944, -0.845521])
[2.87482, 2.87533] ; ([-2.62258, -2.60356] ; [-0.979542, -0.898646] ; [-0.186189, 0.029358] ; [-2.63761, -0.84021])
[2.87533, 2.87584] ; ([-2.62308, -2.60402] ; [-0.979866, -0.898869] ; [-0.187164, 0.028566] ; [-2.63574, -0.834889])
[2.87584, 2.87635] ; ([-2.62357, -2.60448] ; [-0.980188, -0.899092] ; [-0.188136, 0.0277747] ; [-2.63385, -0.829525])
[2.87635, 2.87686] ; ([-2.62407, -2.60494] ; [-0.980506, -0.899317] ; [-0.189104, 0.0269851] ; [-2.63192, -0.824156])
