[-0.00012218, 0] ; ([0.0383972, 0.0383972] ; [0, 0] ; [0.872665, 0.872665] ; [0, 0])
[0.223958, 0.226086] ; ([-0.191914, -0.189179] ; [-1.28497, -1.27836] ; [-0.0638237, -0.0502948] ; [-6.34129, -6.32236])
[0.226086, 0.228193] ; ([-0.194628, -0.191906] ; [-1.29121, -1.28472] ; [-0.0771256, -0.0637642] ; [-6.32276, -6.30221])
[0.228193, 0.230282] ; ([-0.197331, -0.194619] ; [-1.29735, -1.29096] ; [-0.0902701, -0.0770624] ; [-6.30262, -6.2805])
[0.230282, 0.232355] ; ([-0.200027, -0.197323] ; [-1.30337, -1.2971] ; [-0.103269, -0.0902032] ; [-6.28093, -6.25726])
[0.232355, 0.234415] ; ([-0.202718, -0.200018] ; [-1.30929, -1.30313] ; [-0.116134, -0.103199] ; [-6.25769, -6.23252])
[0.234415, 0.236463] ; ([-0.205405, -0.202708] ; [-1.31511, -1.30905] ; [-0.128875, -0.11606] ; [-6.23296, -6.20629])
[0.236463, 0.238501] ; ([-0.208091, -0.205396] ; [-1.32081, -1.31486] ; [-0.1415, -0.128797] ; [-6.20675, -6.17861])
[0.238501, 0.240531] ; ([-0.210778, -0.208082] ; [-1.32641, -1.32057] ; [-0.154014, -0.141418] ; [-6.17907, -6.14948])
[0.240531, 0.242553] ; ([-0.213465, -0.210768] ; [-1.3319, -1.32617] ; [-0.166419, -0.15393] ; [-6.14995, -6.11894])
[0.242553, 0.244568] ; ([-0.216155, -0.213455] ; [-1.33728, -1.33167] ; [-0.178722, -0.166331] ; [-6.11942, -6.087])
[0.244568, 0.246578] ; ([-0.218848, -0.216145] ; [-1.34255, -1.33705] ; [-0.190927, -0.17863] ; [-6.08749, -6.05366])
[0.246578, 0.248585] ; ([-0.221547, -0.218838] ; [-1.34771, -1.34232] ; [-0.203041, -0.190832] ; [-6.05416, -6.01893])
[0.248585, 0.250588] ; ([-0.224252, -0.221537] ; [-1.35276, -1.34748] ; [-0.215066, -0.202942] ; [-6.01945, -5.98283])
[0.250588, 0.25259] ; ([-0.226965, -0.224241] ; [-1.3577, -1.35253] ; [-0.227007, -0.214963] ; [-5.98335, -5.94534])
[0.25259, 0.254591] ; ([-0.229686, -0.226954] ; [-1.36252, -1.35747] ; [-0.238867, -0.226901] ; [-5.94587, -5.90648])
[0.254591, 0.256592] ; ([-0.232418, -0.229675] ; [-1.36724, -1.3623] ; [-0.25065, -0.238757] ; [-5.90701, -5.86623])
[0.256592, 0.258594] ; ([-0.23516, -0.232406] ; [-1.37184, -1.36701] ; [-0.262357, -0.250536] ; [-5.86677, -5.8246])
[0.258594, 0.260599] ; ([-0.237914, -0.235149] ; [-1.37633, -1.37161] ; [-0.273992, -0.26224] ; [-5.82515, -5.78158])
[0.260599, 0.262606] ; ([-0.240681, -0.237903] ; [-1.38071, -1.3761] ; [-0.285556, -0.27387] ; [-5.78214, -5.73718])
[0.262606, 0.264617] ; ([-0.243462, -0.24067] ; [-1.38497, -1.38048] ; [-0.297051, -0.28543] ; [-5.73774, -5.69137])
[0.264617, 0.266633] ; ([-0.246258, -0.24345] ; [-1.38912, -1.38474] ; [-0.308478, -0.296921] ; [-5.69194, -5.64415])
[0.266633, 0.268654] ; ([-0.249069, -0.246246] ; [-1.39316, -1.38889] ; [-0.319839, -0.308344] ; [-5.64473, -5.59552])
[0.268654, 0.270681] ; ([-0.251897, -0.249057] ; [-1.39708, -1.39292] ; [-0.331135, -0.319701] ; [-5.59611, -5.54546])
[0.270681, 0.272715] ; ([-0.254743, -0.251885] ; [-1.40088, -1.39684] ; [-0.342365, -0.330992] ; [-5.54606, -5.49396])
[0.272715, 0.274757] ; ([-0.257607, -0.254731] ; [-1.40456, -1.40065] ; [-0.353532, -0.342218] ; [-5.49456, -5.44101])
[0.274757, 0.276807] ; ([-0.26049, -0.257594] ; [-1.40813, -1.40433] ; [-0.364634, -0.35338] ; [-5.44162, -5.38659])
[0.276807, 0.278867] ; ([-0.263393, -0.260477] ; [-1.41159, -1.4079] ; [-0.375672, -0.364477] ; [-5.3872, -5.33068])
[0.278867, 0.280936] ; ([-0.266318, -0.26338] ; [-1.41492, -1.41135] ; [-0.386647, -0.375511] ; [-5.3313, -5.27328])
[0.280936, 0.283016] ; ([-0.269264, -0.266305] ; [-1.41814, -1.41469] ; [-0.397557, -0.386481] ; [-5.2739, -5.21435])
[0.283016, 0.285107] ; ([-0.272233, -0.269251] ; [-1.42124, -1.41791] ; [-0.408403, -0.397386] ; [-5.21498, -5.15388])
[0.285107, 0.287211] ; ([-0.275226, -0.27222] ; [-1.42422, -1.42101] ; [-0.419184, -0.408227] ; [-5.15452, -5.09185])
[0.287211, 0.289328] ; ([-0.278244, -0.275212] ; [-1.42709, -1.42399] ; [-0.4299, -0.419002] ; [-5.0925, -5.02824])
[0.289328, 0.291459] ; ([-0.281288, -0.27823] ; [-1.42983, -1.42686] ; [-0.440548, -0.429712] ; [-5.02888, -4.963])
[0.291459, 0.293605] ; ([-0.284358, -0.281274] ; [-1.43246, -1.4296] ; [-0.45113, -0.440355] ; [-4.96366, -4.89613])
[0.293605, 0.295766] ; ([-0.287457, -0.284344] ; [-1.43497, -1.43223] ; [-0.461643, -0.450931] ; [-4.89679, -4.82759])
[0.295766, 0.297945] ; ([-0.290586, -0.287443] ; [-1.43736, -1.43474] ; [-0.472087, -0.461438] ; [-4.82825, -4.75733])
[0.297945, 0.300141] ; ([-0.293745, -0.290572] ; [-1.43964, -1.43714] ; [-0.482461, -0.471875] ; [-4.758, -4.68534])
[0.300141, 0.302356] ; ([-0.296937, -0.293731] ; [-1.44179, -1.43941] ; [-0.492763, -0.482242] ; [-4.68601, -4.61156])
[0.302356, 0.304592] ; ([-0.300162, -0.296922] ; [-1.44383, -1.44157] ; [-0.502992, -0.492537] ; [-4.61223, -4.53595])
[0.304592, 0.306849] ; ([-0.303423, -0.300147] ; [-1.44576, -1.44361] ; [-0.513147, -0.502759] ; [-4.53663, -4.45846])
[0.306849, 0.309129] ; ([-0.306721, -0.303408] ; [-1.44756, -1.44554] ; [-0.523226, -0.512907] ; [-4.45914, -4.37903])
[0.309129, 0.311433] ; ([-0.310059, -0.306706] ; [-1.44926, -1.44735] ; [-0.533229, -0.522979] ; [-4.37972, -4.2976])
[0.311433, 0.313764] ; ([-0.313439, -0.310044] ; [-1.45084, -1.44904] ; [-0.543155, -0.532973] ; [-4.29829, -4.21411])
[0.313764, 0.316123] ; ([-0.316863, -0.313423] ; [-1.4523, -1.45062] ; [-0.553001, -0.54289] ; [-4.2148, -4.12846])
[0.316123, 0.318513] ; ([-0.320335, -0.316848] ; [-1.45365, -1.45209] ; [-0.562768, -0.552727] ; [-4.12916, -4.04057])
[0.318513, 0.320895] ; ([-0.323799, -0.32032] ; [-1.45487, -1.45345] ; [-0.57229, -0.562488] ; [-4.04127, -3.95187])
[0.320895, 0.323247] ; ([-0.327222, -0.323784] ; [-1.45596, -1.45468] ; [-0.581481, -0.572009] ; [-3.95257, -3.86324])
[0.323247, 0.32557] ; ([-0.330606, -0.327206] ; [-1.45692, -1.45578] ; [-0.590354, -0.581201] ; [-3.86394, -3.7747])
[0.32557, 0.327865] ; ([-0.33395, -0.33059] ; [-1.45776, -1.45675] ; [-0.598914, -0.590075] ; [-3.7754, -3.68631])
[0.327865, 0.330131] ; ([-0.337254, -0.333934] ; [-1.4585, -1.4576] ; [-0.607169, -0.598637] ; [-3.68701, -3.59812])
[0.330131, 0.33237] ; ([-0.34052, -0.337238] ; [-1.45914, -1.45835] ; [-0.615125, -0.606894] ; [-3.59882, -3.51018])
[0.33237, 0.334581] ; ([-0.343746, -0.340503] ; [-1.45969, -1.459] ; [-0.622788, -0.614851] ; [-3.51088, -3.42253])
[0.334581, 0.336764] ; ([-0.346934, -0.34373] ; [-1.46016, -1.45956] ; [-0.630167, -0.622516] ; [-3.42323, -3.3352])
[0.336764, 0.338921] ; ([-0.350084, -0.346917] ; [-1.46055, -1.46003] ; [-0.637267, -0.629896] ; [-3.3359, -3.24824])
[0.338921, 0.341052] ; ([-0.353196, -0.350067] ; [-1.46087, -1.46043] ; [-0.644095, -0.636998] ; [-3.24894, -3.16167])
[0.341052, 0.343156] ; ([-0.356271, -0.353179] ; [-1.46113, -1.46076] ; [-0.650659, -0.643828] ; [-3.16237, -3.07553])
[0.343156, 0.345236] ; ([-0.359309, -0.356254] ; [-1.46133, -1.46103] ; [-0.656964, -0.650394] ; [-3.07622, -2.98983])
[0.345236, 0.34729] ; ([-0.362311, -0.359292] ; [-1.46148, -1.46124] ; [-0.663019, -0.656701] ; [-2.99053, -2.90461])
[0.34729, 0.34932] ; ([-0.365277, -0.362294] ; [-1.46159, -1.4614] ; [-0.668828, -0.662757] ; [-2.9053, -2.81988])
[0.34932, 0.351325] ; ([-0.368208, -0.36526] ; [-1.46166, -1.46151] ; [-0.674398, -0.668568] ; [-2.82057, -2.73567])
[0.351325, 0.353307] ; ([-0.371105, -0.368191] ; [-1.46169, -1.46159] ; [-0.679736, -0.67414] ; [-2.73636, -2.65199])
[0.353307, 0.355265] ; ([-0.373967, -0.371088] ; [-1.4617, -1.46163] ; [-0.684848, -0.67948] ; [-2.65268, -2.56886])
[0.355265, 0.3572] ; ([-0.376795, -0.37395] ; [-1.46168, -1.46163] ; [-0.689739, -0.684593] ; [-2.56955, -2.4863])
[0.3572, 0.359112] ; ([-0.37959, -0.376778] ; [-1.46166, -1.46158] ; [-0.694414, -0.689486] ; [-2.48699, -2.40434])
[0.359112, 0.361001] ; ([-0.382351, -0.379573] ; [-1.46162, -1.46152] ; [-0.69888, -0.694163] ; [-2.40502, -2.323])
[0.361001, 0.362868] ; ([-0.385079, -0.382334] ; [-1.46155, -1.46145] ; [-0.70314, -0.69863] ; [-2.32368, -2.2423])
[0.362868, 0.364712] ; ([-0.387775, -0.385062] ; [-1.46148, -1.46136] ; [-0.707202, -0.702893] ; [-2.24298, -2.16223])
[0.364712, 0.366535] ; ([-0.390439, -0.387758] ; [-1.46139, -1.46126] ; [-0.711071, -0.706956] ; [-2.16291, -2.08282])
[0.366535, 0.368336] ; ([-0.393071, -0.390421] ; [-1.46129, -1.46116] ; [-0.714752, -0.710827] ; [-2.0835, -2.00406])
[0.368336, 0.370117] ; ([-0.395672, -0.393053] ; [-1.46119, -1.46106] ; [-0.71825, -0.714509] ; [-2.00474, -1.92598])
[0.370117, 0.371876] ; ([-0.398243, -0.395655] ; [-1.46108, -1.46095] ; [-0.72157, -0.718009] ; [-1.92665, -1.84856])
[0.371876, 0.373615] ; ([-0.400783, -0.398225] ; [-1.46098, -1.46085] ; [-0.724717, -0.721331] ; [-1.84924, -1.77183])
[0.373615, 0.375333] ; ([-0.403294, -0.400765] ; [-1.46087, -1.46074] ; [-0.727697, -0.72448] ; [-1.77252, -1.6958])
[0.375333, 0.377032] ; ([-0.405774, -0.403276] ; [-1.46077, -1.46065] ; [-0.730513, -0.727461] ; [-1.69648, -1.62046])
[0.377032, 0.37871] ; ([-0.408226, -0.405757] ; [-1.46067, -1.46056] ; [-0.73317, -0.730279] ; [-1.62115, -1.54584])
[0.37871, 0.380369] ; ([-0.410649, -0.408208] ; [-1.46058, -1.46047] ; [-0.735673, -0.732937] ; [-1.54653, -1.47194])
[0.380369, 0.382008] ; ([-0.413043, -0.410631] ; [-1.4605, -1.4604] ; [-0.738025, -0.735442] ; [-1.47263, -1.39876])
[0.382008, 0.383628] ; ([-0.415408, -0.413025] ; [-1.46043, -1.46034] ; [-0.740232, -0.737796] ; [-1.39946, -1.32632])
[0.383628, 0.385241] ; ([-0.417764, -0.41539] ; [-1.46037, -1.46029] ; [-0.742314, -0.740003] ; [-1.32703, -1.25403])
[0.385241, 0.386852] ; ([-0.420116, -0.417746] ; [-1.46032, -1.46026] ; [-0.744276, -0.742085] ; [-1.25474, -1.18178])
[0.386852, 0.388459] ; ([-0.422463, -0.420098] ; [-1.46028, -1.46023] ; [-0.746119, -0.744047] ; [-1.18249, -1.10955])
[0.388459, 0.390064] ; ([-0.424806, -0.422445] ; [-1.46026, -1.46023] ; [-0.747842, -0.745888] ; [-1.11026, -1.03735])
[0.390064, 0.391665] ; ([-0.427145, -0.424788] ; [-1.46026, -1.46024] ; [-0.749447, -0.747611] ; [-1.03807, -0.965192])
[0.391665, 0.393265] ; ([-0.42948, -0.427127] ; [-1.46029, -1.46025] ; [-0.750934, -0.749215] ; [-0.965914, -0.89307])
[0.393265, 0.394861] ; ([-0.431812, -0.429463] ; [-1.46034, -1.46028] ; [-0.752303, -0.750701] ; [-0.893795, -0.820998])
[0.394861, 0.396456] ; ([-0.43414, -0.431794] ; [-1.46041, -1.46033] ; [-0.753555, -0.75207] ; [-0.821726, -0.748979])
[0.396456, 0.398048] ; ([-0.436465, -0.434123] ; [-1.4605, -1.4604] ; [-0.754691, -0.753322] ; [-0.749709, -0.677014])
[0.398048, 0.399637] ; ([-0.438787, -0.436447] ; [-1.46061, -1.46049] ; [-0.755711, -0.754457] ; [-0.677748, -0.605107])
[0.399637, 0.401225] ; ([-0.441106, -0.438769] ; [-1.46075, -1.4606] ; [-0.756616, -0.755477] ; [-0.605843, -0.533259])
[0.401225, 0.402811] ; ([-0.443423, -0.441088] ; [-1.46091, -1.46074] ; [-0.757406, -0.756381] ; [-0.533998, -0.461473])
[0.402811, 0.404395] ; ([-0.445737, -0.443405] ; [-1.4611, -1.4609] ; [-0.758081, -0.75717] ; [-0.462214, -0.38975])
[0.404395, 0.405977] ; ([-0.448049, -0.445719] ; [-1.46131, -1.46109] ; [-0.758641, -0.757844] ; [-0.390495, -0.318118])
[0.405977, 0.407557] ; ([-0.450357, -0.448031] ; [-1.46156, -1.46131] ; [-0.759088, -0.758404] ; [-0.31887, -0.246579])
[0.407557, 0.409135] ; ([-0.452664, -0.45034] ; [-1.46182, -1.46155] ; [-0.759422, -0.758851] ; [-0.247337, -0.175131])
[0.409135, 0.410711] ; ([-0.454968, -0.452646] ; [-1.46212, -1.46181] ; [-0.759643, -0.759184] ; [-0.175899, -0.103779])
[0.410711, 0.412285] ; ([-0.457271, -0.45495] ; [-1.46245, -1.46211] ; [-0.759751, -0.759404] ; [-0.104558, -0.0325259])
[0.412285, 0.413859] ; ([-0.459572, -0.457253] ; [-1.4628, -1.46244] ; [-0.759747, -0.759512] ; [-0.0333149, 0.0386279])
[0.413859, 0.41543] ; ([-0.461871, -0.459554] ; [-1.46319, -1.46279] ; [-0.759691, -0.759447] ; [0.0378287, 0.10968])
[0.41543, 0.417001] ; ([-0.46417, -0.461853] ; [-1.4636, -1.46318] ; [-0.759576, -0.759219] ; [0.108871, 0.180629])
[0.417001, 0.418571] ; ([-0.466468, -0.464152] ; [-1.46405, -1.46359] ; [-0.759349, -0.758881] ; [0.17981, 0.251473])
[0.418571, 0.42014] ; ([-0.468765, -0.46645] ; [-1.46453, -1.46404] ; [-0.759011, -0.758431] ; [0.250643, 0.322209])
[0.42014, 0.421708] ; ([-0.471062, -0.468747] ; [-1.46504, -1.46452] ; [-0.758562, -0.75787] ; [0.32137, 0.392839])
[0.421708, 0.423275] ; ([-0.473359, -0.471044] ; [-1.46558, -1.46503] ; [-0.758002, -0.7572] ; [0.391989, 0.463359])
[0.423275, 0.424842] ; ([-0.475656, -0.473341] ; [-1.46615, -1.46557] ; [-0.757332, -0.756419] ; [0.4625, 0.533769])
[0.424842, 0.426409] ; ([-0.477953, -0.475638] ; [-1.46676, -1.46614] ; [-0.756552, -0.755528] ; [0.532901, 0.604069])
[0.426409, 0.427976] ; ([-0.480252, -0.477935] ; [-1.4674, -1.46675] ; [-0.755661, -0.754527] ; [0.60319, 0.674257])
[0.427976, 0.429543] ; ([-0.482552, -0.480234] ; [-1.46807, -1.46739] ; [-0.754661, -0.753416] ; [0.673369, 0.744332])
[0.429543, 0.43111] ; ([-0.484853, -0.482534] ; [-1.46878, -1.46806] ; [-0.75355, -0.752195] ; [0.743434, 0.814294])
[0.43111, 0.432677] ; ([-0.487156, -0.484835] ; [-1.46952, -1.46876] ; [-0.75233, -0.750864] ; [0.813386, 0.884142])
[0.432677, 0.434246] ; ([-0.489461, -0.487138] ; [-1.47029, -1.4695] ; [-0.751, -0.749423] ; [0.883225, 0.953876])
[0.434246, 0.435815] ; ([-0.491768, -0.489443] ; [-1.47109, -1.47027] ; [-0.74956, -0.747872] ; [0.952948, 1.02349])
[0.435815, 0.437385] ; ([-0.494079, -0.49175] ; [-1.47193, -1.47108] ; [-0.74801, -0.746211] ; [1.02256, 1.093])
[0.437385, 0.438956] ; ([-0.496392, -0.49406] ; [-1.4728, -1.47191] ; [-0.746349, -0.74444] ; [1.09205, 1.16238])
[0.438956, 0.440528] ; ([-0.498709, -0.496374] ; [-1.4737, -1.47278] ; [-0.744578, -0.742558] ; [1.16143, 1.23165])
[0.440528, 0.442102] ; ([-0.501029, -0.49869] ; [-1.47463, -1.47368] ; [-0.742697, -0.740565] ; [1.23068, 1.3008])
[0.442102, 0.443678] ; ([-0.503354, -0.501011] ; [-1.4756, -1.47461] ; [-0.740705, -0.738461] ; [1.29983, 1.36984])
[0.443678, 0.445256] ; ([-0.505683, -0.503335] ; [-1.47659, -1.47558] ; [-0.738602, -0.736246] ; [1.36885, 1.43876])
[0.445256, 0.446836] ; ([-0.508017, -0.505664] ; [-1.47762, -1.47657] ; [-0.736387, -0.733919] ; [1.43776, 1.50756])
[0.446836, 0.448425] ; ([-0.510365, -0.507998] ; [-1.47868, -1.4776] ; [-0.73406, -0.731469] ; [1.50655, 1.57652])
[0.448425, 0.450031] ; ([-0.512741, -0.510347] ; [-1.47978, -1.47866] ; [-0.731611, -0.728882] ; [1.5755, 1.64597])
[0.450031, 0.451654] ; ([-0.515143, -0.512722] ; [-1.48092, -1.47976] ; [-0.729025, -0.726155] ; [1.64493, 1.71591])
[0.451654, 0.453294] ; ([-0.517572, -0.515124] ; [-1.4821, -1.4809] ; [-0.726298, -0.723284] ; [1.71485, 1.78631])
[0.453294, 0.454951] ; ([-0.52003, -0.517554] ; [-1.48332, -1.48208] ; [-0.723427, -0.720265] ; [1.78524, 1.85718])
[0.454951, 0.456626] ; ([-0.522516, -0.520011] ; [-1.48458, -1.4833] ; [-0.720409, -0.717095] ; [1.85609, 1.92851])
[0.456626, 0.458319] ; ([-0.52503, -0.522497] ; [-1.48587, -1.48455] ; [-0.717239, -0.71377] ; [1.9274, 2.00028])
[0.458319, 0.460031] ; ([-0.527575, -0.525012] ; [-1.4872, -1.48585] ; [-0.713915, -0.710285] ; [1.99915, 2.07249])
[0.460031, 0.461761] ; ([-0.530149, -0.527556] ; [-1.48857, -1.48718] ; [-0.71043, -0.706637] ; [2.07134, 2.14513])
[0.461761, 0.463511] ; ([-0.532755, -0.530131] ; [-1.48998, -1.48855] ; [-0.706783, -0.702821] ; [2.14396, 2.2182])
[0.463511, 0.46528] ; ([-0.535392, -0.532736] ; [-1.49142, -1.48995] ; [-0.702967, -0.698832] ; [2.21701, 2.29168])
[0.46528, 0.467069] ; ([-0.538062, -0.535373] ; [-1.49289, -1.49139] ; [-0.698979, -0.694667] ; [2.29047, 2.36558])
[0.467069, 0.468879] ; ([-0.540765, -0.538043] ; [-1.49439, -1.49286] ; [-0.694814, -0.690318] ; [2.36434, 2.43988])
[0.468879, 0.47071] ; ([-0.543503, -0.540746] ; [-1.49593, -1.49436] ; [-0.690466, -0.685782] ; [2.43862, 2.51459])
[0.47071, 0.472564] ; ([-0.546278, -0.543485] ; [-1.49749, -1.49589] ; [-0.68593, -0.681052] ; [2.5133, 2.58971])
[0.472564, 0.474441] ; ([-0.54909, -0.546259] ; [-1.49907, -1.49744] ; [-0.681201, -0.676122] ; [2.58839, 2.66523])
[0.474441, 0.476342] ; ([-0.551941, -0.549071] ; [-1.50068, -1.49902] ; [-0.676271, -0.670984] ; [2.66387, 2.74115])
[0.476342, 0.478268] ; ([-0.554833, -0.551922] ; [-1.5023, -1.50063] ; [-0.671134, -0.665633] ; [2.73977, 2.81749])
[0.478268, 0.48022] ; ([-0.557767, -0.554814] ; [-1.50394, -1.50225] ; [-0.665783, -0.660058] ; [2.81606, 2.89424])
[0.48022, 0.4822] ; ([-0.560747, -0.557748] ; [-1.50559, -1.50388] ; [-0.660209, -0.654252] ; [2.89277, 2.97141])
[0.4822, 0.484209] ; ([-0.563774, -0.560727] ; [-1.50725, -1.50552] ; [-0.654404, -0.648204] ; [2.96989, 3.04902])
[0.484209, 0.48625] ; ([-0.56685, -0.563754] ; [-1.50891, -1.50718] ; [-0.648357, -0.641905] ; [3.04744, 3.12707])
[0.48625, 0.488323] ; ([-0.56998, -0.566831] ; [-1.51057, -1.50883] ; [-0.642059, -0.635342] ; [3.12543, 3.20558])
[0.488323, 0.490431] ; ([-0.573167, -0.569961] ; [-1.51222, -1.51048] ; [-0.635496, -0.628501] ; [3.20388, 3.28457])
[0.490431, 0.492577] ; ([-0.576414, -0.573147] ; [-1.51385, -1.51211] ; [-0.628656, -0.621368] ; [3.28281, 3.36408])
[0.492577, 0.494764] ; ([-0.579727, -0.576394] ; [-1.51545, -1.51373] ; [-0.621524, -0.613924] ; [3.36224, 3.44413])
[0.494764, 0.496996] ; ([-0.58311, -0.579707] ; [-1.51702, -1.51532] ; [-0.614081, -0.60615] ; [3.44221, 3.52476])
[0.496996, 0.499276] ; ([-0.58657, -0.58309] ; [-1.51855, -1.51687] ; [-0.606308, -0.598023] ; [3.52276, 3.60604])
[0.499276, 0.501609] ; ([-0.590115, -0.58655] ; [-1.52001, -1.51838] ; [-0.598182, -0.589515] ; [3.60394, 3.68802])
[0.501609, 0.504002] ; ([-0.593754, -0.590095] ; [-1.52141, -1.51983] ; [-0.589675, -0.580594] ; [3.68582, 3.7708])
[0.504002, 0.506461] ; ([-0.597496, -0.593733] ; [-1.52272, -1.5212] ; [-0.580755, -0.571221] ; [3.76847, 3.85447])
[0.506461, 0.508941] ; ([-0.601275, -0.597475] ; [-1.52389, -1.52249] ; [-0.571383, -0.561558] ; [3.85203, 3.93737])
[0.508941, 0.511351] ; ([-0.604949, -0.601254] ; [-1.52488, -1.52365] ; [-0.561721, -0.551977] ; [3.93491, 4.01638])
[0.511351, 0.513708] ; ([-0.608543, -0.604927] ; [-1.52569, -1.52463] ; [-0.55214, -0.542424] ; [4.01394, 4.09221])
[0.513708, 0.516017] ; ([-0.612066, -0.608522] ; [-1.52632, -1.52543] ; [-0.542588, -0.532894] ; [4.08979, 4.16508])
[0.516017, 0.518282] ; ([-0.615525, -0.612045] ; [-1.52677, -1.52606] ; [-0.533059, -0.523381] ; [4.16267, 4.2352])
[0.518282, 0.520509] ; ([-0.618924, -0.615503] ; [-1.52705, -1.52651] ; [-0.523546, -0.513877] ; [4.2328, 4.30274])
[0.520509, 0.522701] ; ([-0.622271, -0.618902] ; [-1.52715, -1.52678] ; [-0.514043, -0.504377] ; [4.30034, 4.36787])
[0.522701, 0.524861] ; ([-0.62557, -0.622249] ; [-1.52708, -1.52688] ; [-0.504544, -0.494876] ; [4.36547, 4.4307])
[0.524861, 0.526992] ; ([-0.628824, -0.625547] ; [-1.52699, -1.52663] ; [-0.495044, -0.48537] ; [4.4283, 4.49136])
[0.526992, 0.529089] ; ([-0.632024, -0.628801] ; [-1.52674, -1.5262] ; [-0.485538, -0.475895] ; [4.48896, 4.5497])
[0.529089, 0.531153] ; ([-0.635175, -0.632001] ; [-1.52631, -1.52559] ; [-0.476064, -0.466446] ; [4.54731, 4.60585])
[0.531153, 0.533189] ; ([-0.638281, -0.635151] ; [-1.5257, -1.52481] ; [-0.466615, -0.457015] ; [4.60347, 4.65994])
[0.533189, 0.535199] ; ([-0.641345, -0.638256] ; [-1.52493, -1.52386] ; [-0.457185, -0.4476] ; [4.65756, 4.71205])
[0.535199, 0.537185] ; ([-0.64437, -0.641319] ; [-1.52398, -1.52273] ; [-0.44777, -0.438195] ; [4.70967, 4.76228])
[0.537185, 0.539148] ; ([-0.64736, -0.644344] ; [-1.52285, -1.52143] ; [-0.438366, -0.428797] ; [4.7599, 4.81071])
[0.539148, 0.541092] ; ([-0.650316, -0.647333] ; [-1.52156, -1.51996] ; [-0.428968, -0.419402] ; [4.80833, 4.8574])
[0.541092, 0.543018] ; ([-0.653242, -0.650289] ; [-1.52009, -1.51832] ; [-0.419574, -0.410007] ; [4.85501, 4.90241])
[0.543018, 0.544927] ; ([-0.656139, -0.653214] ; [-1.51845, -1.51651] ; [-0.410179, -0.400609] ; [4.90002, 4.9458])
[0.544927, 0.546821] ; ([-0.659009, -0.656111] ; [-1.51664, -1.51453] ; [-0.400782, -0.391205] ; [4.9434, 4.98763])
[0.546821, 0.5487] ; ([-0.661855, -0.658981] ; [-1.51466, -1.51237] ; [-0.391379, -0.381793] ; [4.9852, 5.02793])
[0.5487, 0.550567] ; ([-0.664677, -0.661826] ; [-1.51252, -1.51005] ; [-0.381967, -0.372371] ; [5.02548, 5.06675])
[0.550567, 0.552423] ; ([-0.667477, -0.664647] ; [-1.5102, -1.50756] ; [-0.372546, -0.362936] ; [5.06427, 5.10411])
[0.552423, 0.554269] ; ([-0.670257, -0.667447] ; [-1.50771, -1.5049] ; [-0.363111, -0.353485] ; [5.10161, 5.14005])
[0.554269, 0.556105] ; ([-0.673018, -0.670227] ; [-1.50505, -1.50207] ; [-0.353661, -0.344017] ; [5.13752, 5.17461])
[0.556105, 0.557933] ; ([-0.675762, -0.672987] ; [-1.50223, -1.49907] ; [-0.344193, -0.334529] ; [5.17205, 5.2078])
[0.557933, 0.559754] ; ([-0.678489, -0.675731] ; [-1.49923, -1.49591] ; [-0.334706, -0.325018] ; [5.20521, 5.23965])
[0.559754, 0.561569] ; ([-0.681201, -0.678457] ; [-1.49607, -1.49257] ; [-0.325198, -0.315483] ; [5.23703, 5.27019])
[0.561569, 0.563378] ; ([-0.683899, -0.681169] ; [-1.49275, -1.48908] ; [-0.315665, -0.305922] ; [5.26753, 5.29943])
[0.563378, 0.565183] ; ([-0.686584, -0.683866] ; [-1.48925, -1.48541] ; [-0.306106, -0.296332] ; [5.29673, 5.32738])
[0.565183, 0.566984] ; ([-0.689257, -0.68655] ; [-1.48559, -1.48159] ; [-0.296519, -0.286712] ; [5.32464, 5.35407])
[0.566984, 0.568783] ; ([-0.691919, -0.689223] ; [-1.48177, -1.47759] ; [-0.286901, -0.277059] ; [5.35129, 5.37949])
[0.568783, 0.57058] ; ([-0.694571, -0.691884] ; [-1.47778, -1.47344] ; [-0.277251, -0.267372] ; [5.37668, 5.40368])
[0.57058, 0.572376] ; ([-0.697215, -0.694536] ; [-1.47363, -1.46912] ; [-0.267565, -0.257646] ; [5.40083, 5.42662])
[0.572376, 0.574172] ; ([-0.69985, -0.697178] ; [-1.46932, -1.46465] ; [-0.257842, -0.247882] ; [5.42374, 5.44834])
[0.574172, 0.575969] ; ([-0.702478, -0.699813] ; [-1.46485, -1.46001] ; [-0.24808, -0.238075] ; [5.44542, 5.46883])
[0.575969, 0.577768] ; ([-0.7051, -0.70244] ; [-1.46021, -1.45522] ; [-0.238275, -0.228223] ; [5.46587, 5.48809])
[0.577768, 0.579569] ; ([-0.707717, -0.705062] ; [-1.45542, -1.45026] ; [-0.228426, -0.218325] ; [5.4851, 5.50614])
[0.579569, 0.581373] ; ([-0.710329, -0.707678] ; [-1.45047, -1.44516] ; [-0.21853, -0.208377] ; [5.50312, 5.52297])
[0.581373, 0.583181] ; ([-0.712938, -0.71029] ; [-1.44537, -1.43989] ; [-0.208584, -0.198377] ; [5.51991, 5.53858])
[0.583181, 0.584994] ; ([-0.715545, -0.712898] ; [-1.44011, -1.43447] ; [-0.198586, -0.188323] ; [5.53549, 5.55296])
