[-0.000190191, 0] ; ([0.233874, 0.233874] ; [0, 0] ; [-1.38317, -1.38317] ; [0, 0])
[2.44936, 2.45073] ; ([-1.82112, -1.81638] ; [-0.977271, -0.970679] ; [-0.461818, -0.433536] ; [1.76594, 2.0264])
[2.45073, 2.45211] ; ([-1.82246, -1.81771] ; [-0.977211, -0.970532] ; [-0.45931, -0.430781] ; [1.80451, 2.06594])
[2.45211, 2.45347] ; ([-1.82379, -1.81905] ; [-0.977136, -0.970373] ; [-0.45675, -0.427987] ; [1.84279, 2.10502])
[2.45347, 2.45483] ; ([-1.82512, -1.82037] ; [-0.977048, -0.9702] ; [-0.454147, -0.425153] ; [1.88064, 2.14367])
[2.45483, 2.45619] ; ([-1.82644, -1.82169] ; [-0.976945, -0.970013] ; [-0.451503, -0.42228] ; [1.91806, 2.18187])
[2.45619, 2.45754] ; ([-1.82776, -1.82301] ; [-0.976828, -0.96981] ; [-0.448817, -0.419371] ; [1.95505, 2.21963])
[2.45754, 2.45888] ; ([-1.82907, -1.82432] ; [-0.976697, -0.969593] ; [-0.446091, -0.416424] ; [1.99161, 2.25695])
[2.45888, 2.46022] ; ([-1.83038, -1.82562] ; [-0.976709, -0.969202] ; [-0.443343, -0.413425] ; [2.02703, 2.29455])
[2.46022, 2.46155] ; ([-1.83167, -1.82692] ; [-0.976684, -0.968818] ; [-0.440556, -0.41041] ; [2.06187, 2.33163])
[2.46155, 2.46286] ; ([-1.83295, -1.82821] ; [-0.976627, -0.968437] ; [-0.437748, -0.407379] ; [2.09611, 2.36805])
[2.46286, 2.46416] ; ([-1.83422, -1.82948] ; [-0.976543, -0.968055] ; [-0.434927, -0.404321] ; [2.1298, 2.40384])
[2.46416, 2.46545] ; ([-1.83548, -1.83074] ; [-0.976431, -0.967671] ; [-0.432082, -0.401244] ; [2.16297, 2.43903])
[2.46545, 2.46673] ; ([-1.83674, -1.83199] ; [-0.976291, -0.967284] ; [-0.429214, -0.398148] ; [2.19564, 2.47366])
[2.46673, 2.46801] ; ([-1.83798, -1.83323] ; [-0.976125, -0.966893] ; [-0.426322, -0.395031] ; [2.22782, 2.50775])
[2.46801, 2.46927] ; ([-1.83921, -1.83446] ; [-0.975934, -0.966496] ; [-0.423405, -0.391894] ; [2.25955, 2.54133])
[2.46927, 2.47053] ; ([-1.84044, -1.83568] ; [-0.975718, -0.966093] ; [-0.420463, -0.388735] ; [2.29083, 2.5744])
[2.47053, 2.47178] ; ([-1.84166, -1.8369] ; [-0.975478, -0.965681] ; [-0.417497, -0.385555] ; [2.32169, 2.60698])
[2.47178, 2.47303] ; ([-1.84287, -1.83811] ; [-0.975215, -0.965261] ; [-0.414505, -0.382354] ; [2.35212, 2.6391])
[2.47303, 2.47427] ; ([-1.84408, -1.83931] ; [-0.974929, -0.96483] ; [-0.411487, -0.379131] ; [2.38214, 2.67076])
[2.47427, 2.4755] ; ([-1.84528, -1.84051] ; [-0.97462, -0.964389] ; [-0.408445, -0.375886] ; [2.41176, 2.70197])
[2.4755, 2.47673] ; ([-1.84648, -1.8417] ; [-0.974289, -0.963937] ; [-0.405377, -0.37262] ; [2.44099, 2.73274])
[2.47673, 2.47795] ; ([-1.84767, -1.84289] ; [-0.973936, -0.963472] ; [-0.402285, -0.369332] ; [2.46983, 2.76309])
[2.47795, 2.47917] ; ([-1.84885, -1.84407] ; [-0.973561, -0.962995] ; [-0.399167, -0.366024] ; [2.49829, 2.79301])
[2.47917, 2.48039] ; ([-1.85004, -1.84524] ; [-0.973165, -0.962505] ; [-0.396025, -0.362694] ; [2.52637, 2.82251])
[2.48039, 2.4816] ; ([-1.85121, -1.84641] ; [-0.972747, -0.962001] ; [-0.392858, -0.359343] ; [2.55408, 2.8516])
[2.4816, 2.4828] ; ([-1.85238, -1.84758] ; [-0.972307, -0.961483] ; [-0.389667, -0.355972] ; [2.58142, 2.88028])
[2.4828, 2.484] ; ([-1.85355, -1.84874] ; [-0.971846, -0.960951] ; [-0.386451, -0.35258] ; [2.6084, 2.90856])
[2.484, 2.4852] ; ([-1.85471, -1.84989] ; [-0.971364, -0.960404] ; [-0.383212, -0.349168] ; [2.63502, 2.93644])
[2.4852, 2.4864] ; ([-1.85587, -1.85105] ; [-0.97086, -0.959842] ; [-0.37995, -0.345736] ; [2.66128, 2.96392])
[2.4864, 2.48759] ; ([-1.85702, -1.85219] ; [-0.970336, -0.959265] ; [-0.376664, -0.342284] ; [2.68718, 2.99102])
[2.48759, 2.48877] ; ([-1.85817, -1.85334] ; [-0.969789, -0.958672] ; [-0.373355, -0.338813] ; [2.71273, 3.01772])
[2.48877, 2.48996] ; ([-1.85932, -1.85447] ; [-0.969222, -0.958063] ; [-0.370024, -0.335322] ; [2.73793, 3.04405])
[2.48996, 2.49114] ; ([-1.86046, -1.85561] ; [-0.968633, -0.957438] ; [-0.36667, -0.331812] ; [2.76278, 3.06998])
[2.49114, 2.49231] ; ([-1.8616, -1.85674] ; [-0.968024, -0.956795] ; [-0.363294, -0.328284] ; [2.78728, 3.09555])
[2.49231, 2.49349] ; ([-1.86273, -1.85787] ; [-0.967397, -0.956133] ; [-0.359896, -0.324738] ; [2.81143, 3.12074])
[2.49349, 2.49466] ; ([-1.86386, -1.85899] ; [-0.966751, -0.955451] ; [-0.356477, -0.321173] ; [2.83524, 3.14555])
[2.49466, 2.49583] ; ([-1.86499, -1.86011] ; [-0.966087, -0.954749] ; [-0.353037, -0.317591] ; [2.85871, 3.16998])
[2.49583, 2.49699] ; ([-1.86611, -1.86123] ; [-0.965406, -0.954026] ; [-0.349576, -0.313993] ; [2.88184, 3.19404])
[2.49699, 2.49815] ; ([-1.86723, -1.86234] ; [-0.964738, -0.953252] ; [-0.346095, -0.310378] ; [2.90461, 3.21773])
[2.49815, 2.49931] ; ([-1.86835, -1.86345] ; [-0.964055, -0.952456] ; [-0.342595, -0.30675] ; [2.92705, 3.24103])
[2.49931, 2.50047] ; ([-1.86946, -1.86455] ; [-0.963356, -0.951639] ; [-0.339078, -0.303109] ; [2.94912, 3.26393])
[2.50047, 2.50162] ; ([-1.87057, -1.86565] ; [-0.962641, -0.9508] ; [-0.335546, -0.299457] ; [2.97084, 3.28644])
[2.50162, 2.50276] ; ([-1.87167, -1.86675] ; [-0.96191, -0.94994] ; [-0.331999, -0.295793] ; [2.9922, 3.30856])
[2.50276, 2.50391] ; ([-1.87276, -1.86784] ; [-0.961163, -0.949061] ; [-0.328437, -0.292118] ; [3.0132, 3.3303])
[2.50391, 2.50504] ; ([-1.87386, -1.86893] ; [-0.9604, -0.948161] ; [-0.324861, -0.288433] ; [3.03385, 3.35165])
[2.50504, 2.50618] ; ([-1.87494, -1.87001] ; [-0.95962, -0.947242] ; [-0.321272, -0.284738] ; [3.05414, 3.37261])
[2.50618, 2.50731] ; ([-1.87603, -1.87108] ; [-0.958823, -0.946304] ; [-0.31767, -0.281034] ; [3.07408, 3.39319])
[2.50731, 2.50844] ; ([-1.87711, -1.87215] ; [-0.958009, -0.945346] ; [-0.314055, -0.27732] ; [3.09367, 3.41339])
[2.50844, 2.50956] ; ([-1.87818, -1.87322] ; [-0.957179, -0.944371] ; [-0.310429, -0.273599] ; [3.11291, 3.43321])
[2.50956, 2.51068] ; ([-1.87925, -1.87429] ; [-0.956331, -0.943377] ; [-0.306791, -0.269869] ; [3.1318, 3.45266])
[2.51068, 2.5118] ; ([-1.88032, -1.87534] ; [-0.955467, -0.942366] ; [-0.303142, -0.266131] ; [3.15035, 3.47173])
[2.5118, 2.51291] ; ([-1.88138, -1.8764] ; [-0.954585, -0.941336] ; [-0.299482, -0.262385] ; [3.16855, 3.49043])
[2.51291, 2.51402] ; ([-1.88244, -1.87745] ; [-0.953687, -0.94029] ; [-0.295811, -0.258633] ; [3.1864, 3.50876])
[2.51402, 2.51513] ; ([-1.88349, -1.87849] ; [-0.952771, -0.939227] ; [-0.292131, -0.254873] ; [3.20392, 3.52673])
[2.51513, 2.51623] ; ([-1.88454, -1.87953] ; [-0.951838, -0.938146] ; [-0.28844, -0.251107] ; [3.2211, 3.54433])
[2.51623, 2.51733] ; ([-1.88558, -1.88057] ; [-0.950888, -0.93705] ; [-0.284741, -0.247334] ; [3.23794, 3.56156])
[2.51733, 2.51843] ; ([-1.88662, -1.8816] ; [-0.949921, -0.935937] ; [-0.281032, -0.243555] ; [3.25444, 3.57844])
[2.51843, 2.51952] ; ([-1.88766, -1.88263] ; [-0.948936, -0.934809] ; [-0.277314, -0.23977] ; [3.27062, 3.59496])
[2.51952, 2.52061] ; ([-1.88869, -1.88365] ; [-0.947935, -0.933665] ; [-0.273587, -0.23598] ; [3.28647, 3.61113])
[2.52061, 2.5217] ; ([-1.88972, -1.88467] ; [-0.946916, -0.932506] ; [-0.269852, -0.232184] ; [3.30199, 3.62694])
[2.5217, 2.52279] ; ([-1.89074, -1.88569] ; [-0.94588, -0.931332] ; [-0.266108, -0.228382] ; [3.31718, 3.6424])
[2.52279, 2.52387] ; ([-1.89177, -1.8867] ; [-0.944827, -0.930143] ; [-0.262357, -0.224576] ; [3.33205, 3.65751])
[2.52387, 2.52495] ; ([-1.89278, -1.88771] ; [-0.943758, -0.92894] ; [-0.258597, -0.220764] ; [3.3466, 3.67227])
[2.52495, 2.52603] ; ([-1.8938, -1.88871] ; [-0.942671, -0.927722] ; [-0.25483, -0.216947] ; [3.36084, 3.68669])
[2.52603, 2.5271] ; ([-1.89481, -1.88971] ; [-0.941568, -0.92649] ; [-0.251055, -0.213125] ; [3.37476, 3.70077])
[2.5271, 2.52817] ; ([-1.89581, -1.89071] ; [-0.940449, -0.925244] ; [-0.247273, -0.209299] ; [3.38836, 3.71451])
[2.52817, 2.52924] ; ([-1.89682, -1.89171] ; [-0.939313, -0.923985] ; [-0.243483, -0.205469] ; [3.40165, 3.72791])
[2.52924, 2.53031] ; ([-1.89782, -1.89269] ; [-0.938162, -0.922712] ; [-0.239687, -0.201633] ; [3.41463, 3.74098])
[2.53031, 2.53138] ; ([-1.89881, -1.89368] ; [-0.936994, -0.921426] ; [-0.235883, -0.197794] ; [3.4273, 3.75371])
[2.53138, 2.53244] ; ([-1.89981, -1.89466] ; [-0.93581, -0.920126] ; [-0.232073, -0.19395] ; [3.43966, 3.76611])
[2.53244, 2.5335] ; ([-1.9008, -1.89564] ; [-0.93461, -0.918814] ; [-0.228256, -0.190103] ; [3.45172, 3.77818])
[2.5335, 2.53456] ; ([-1.90178, -1.89662] ; [-0.933395, -0.917489] ; [-0.224432, -0.186251] ; [3.46347, 3.78992])
[2.53456, 2.53561] ; ([-1.90277, -1.89759] ; [-0.932165, -0.916151] ; [-0.220602, -0.182396] ; [3.47493, 3.80133])
[2.53561, 2.53667] ; ([-1.90375, -1.89856] ; [-0.930921, -0.914801] ; [-0.216766, -0.178537] ; [3.48608, 3.81242])
[2.53667, 2.53772] ; ([-1.90472, -1.89953] ; [-0.929661, -0.913438] ; [-0.212923, -0.174674] ; [3.49694, 3.82318])
[2.53772, 2.53877] ; ([-1.9057, -1.90049] ; [-0.928387, -0.912063] ; [-0.209074, -0.170808] ; [3.50749, 3.83363])
[2.53877, 2.53982] ; ([-1.90667, -1.90145] ; [-0.927099, -0.910677] ; [-0.205219, -0.166938] ; [3.51776, 3.84375])
[2.53982, 2.54087] ; ([-1.90764, -1.90241] ; [-0.925796, -0.909279] ; [-0.201359, -0.163065] ; [3.52772, 3.85355])
[2.54087, 2.54192] ; ([-1.90861, -1.90337] ; [-0.924479, -0.907869] ; [-0.197493, -0.159188] ; [3.53739, 3.86304])
[2.54192, 2.54297] ; ([-1.90957, -1.90432] ; [-0.923149, -0.906449] ; [-0.193621, -0.155309] ; [3.54677, 3.87221])
[2.54297, 2.54401] ; ([-1.91053, -1.90527] ; [-0.921805, -0.905018] ; [-0.189743, -0.151426] ; [3.55586, 3.88107])
[2.54401, 2.54505] ; ([-1.91149, -1.90621] ; [-0.920447, -0.903576] ; [-0.18586, -0.147541] ; [3.56466, 3.88962])
[2.54505, 2.54609] ; ([-1.91244, -1.90716] ; [-0.919076, -0.902124] ; [-0.181972, -0.143652] ; [3.57317, 3.89785])
[2.54609, 2.54713] ; ([-1.9134, -1.9081] ; [-0.917692, -0.900662] ; [-0.178078, -0.139761] ; [3.58139, 3.90577])
[2.54713, 2.54817] ; ([-1.91435, -1.90904] ; [-0.916294, -0.89919] ; [-0.174179, -0.135867] ; [3.58933, 3.91339])
[2.54817, 2.54921] ; ([-1.9153, -1.90997] ; [-0.914885, -0.897708] ; [-0.170275, -0.13197] ; [3.59698, 3.92069])
[2.54921, 2.55025] ; ([-1.91624, -1.91091] ; [-0.913462, -0.896218] ; [-0.166366, -0.12807] ; [3.60434, 3.92769])
[2.55025, 2.55128] ; ([-1.91719, -1.91184] ; [-0.912027, -0.894718] ; [-0.162451, -0.124168] ; [3.61143, 3.93438])
[2.55128, 2.55232] ; ([-1.91813, -1.91277] ; [-0.91058, -0.893209] ; [-0.158532, -0.120263] ; [3.61823, 3.94076])
[2.55232, 2.55336] ; ([-1.91907, -1.91369] ; [-0.909124, -0.891689] ; [-0.154608, -0.116355] ; [3.62471, 3.94688])
[2.55336, 2.55439] ; ([-1.92, -1.91462] ; [-0.907656, -0.890161] ; [-0.150679, -0.112445] ; [3.63091, 3.95269])
[2.55439, 2.55542] ; ([-1.92094, -1.91554] ; [-0.906176, -0.888626] ; [-0.146745, -0.108533] ; [3.63684, 3.9582])
[2.55542, 2.55646] ; ([-1.92187, -1.91646] ; [-0.904685, -0.887083] ; [-0.142807, -0.104618] ; [3.64248, 3.96341])
[2.55646, 2.55749] ; ([-1.9228, -1.91738] ; [-0.903181, -0.885534] ; [-0.138865, -0.100701] ; [3.64784, 3.96831])
[2.55749, 2.55852] ; ([-1.92373, -1.91829] ; [-0.901666, -0.883978] ; [-0.134917, -0.0967814] ; [3.65292, 3.97292])
[2.55852, 2.55955] ; ([-1.92466, -1.91921] ; [-0.900139, -0.882416] ; [-0.130966, -0.0928595] ; [3.65773, 3.97722])
[2.55955, 2.56058] ; ([-1.92558, -1.92012] ; [-0.898601, -0.880848] ; [-0.127009, -0.0889352] ; [3.66226, 3.98123])
[2.56058, 2.56161] ; ([-1.92651, -1.92103] ; [-0.897053, -0.879274] ; [-0.123048, -0.0850085] ; [3.66652, 3.98493])
[2.56161, 2.56265] ; ([-1.92743, -1.92194] ; [-0.895495, -0.877693] ; [-0.119082, -0.0810794] ; [3.6705, 3.98833])
[2.56265, 2.56368] ; ([-1.92835, -1.92285] ; [-0.893927, -0.876105] ; [-0.115111, -0.0771479] ; [3.67421, 3.99144])
[2.56368, 2.56471] ; ([-1.92927, -1.92375] ; [-0.89235, -0.874512] ; [-0.111136, -0.0732135] ; [3.67764, 3.99425])
[2.56471, 2.56574] ; ([-1.93018, -1.92466] ; [-0.890764, -0.872912] ; [-0.107156, -0.0692769] ; [3.6808, 3.99676])
[2.56574, 2.56677] ; ([-1.9311, -1.92556] ; [-0.88917, -0.871307] ; [-0.103172, -0.065338] ; [3.68368, 3.99897])
[2.56677, 2.5678] ; ([-1.93201, -1.92646] ; [-0.887566, -0.869697] ; [-0.099183, -0.0613969] ; [3.68629, 4.00088])
[2.5678, 2.56884] ; ([-1.93293, -1.92736] ; [-0.885955, -0.868081] ; [-0.0951895, -0.0574535] ; [3.68863, 4.00249])
[2.56884, 2.56987] ; ([-1.93384, -1.92826] ; [-0.884335, -0.866461] ; [-0.0911918, -0.0535075] ; [3.69069, 4.00381])
[2.56987, 2.5709] ; ([-1.93475, -1.92915] ; [-0.882707, -0.864836] ; [-0.0871897, -0.0495592] ; [3.69248, 4.00483])
[2.5709, 2.57194] ; ([-1.93566, -1.93005] ; [-0.881071, -0.863207] ; [-0.0831831, -0.0456086] ; [3.69399, 4.00555])
[2.57194, 2.57297] ; ([-1.93657, -1.93094] ; [-0.879429, -0.861574] ; [-0.0791721, -0.0416558] ; [3.69523, 4.00597])
[2.57297, 2.57401] ; ([-1.93747, -1.93183] ; [-0.877782, -0.859934] ; [-0.0751567, -0.0377007] ; [3.69619, 4.0061])
[2.57401, 2.57504] ; ([-1.93838, -1.93273] ; [-0.876131, -0.858287] ; [-0.0711369, -0.0337437] ; [3.69688, 4.00593])
[2.57504, 2.57608] ; ([-1.93928, -1.93362] ; [-0.874473, -0.856638] ; [-0.0671129, -0.029785] ; [3.69727, 4.00548])
[2.57608, 2.57712] ; ([-1.94019, -1.93451] ; [-0.872809, -0.854986] ; [-0.063085, -0.0258245] ; [3.69712, 4.005])
[2.57712, 2.57816] ; ([-1.94109, -1.9354] ; [-0.87114, -0.853331] ; [-0.0590533, -0.0218623] ; [3.69669, 4.00422])
[2.57816, 2.57919] ; ([-1.94199, -1.93628] ; [-0.869464, -0.851674] ; [-0.0550176, -0.0178985] ; [3.69599, 4.00314])
[2.57919, 2.58023] ; ([-1.94289, -1.93717] ; [-0.867783, -0.850015] ; [-0.0509781, -0.013933] ; [3.69502, 4.00176])
[2.58023, 2.58128] ; ([-1.94379, -1.93806] ; [-0.866097, -0.848355] ; [-0.0469348, -0.00996585] ; [3.69376, 4.00008])
[2.58128, 2.58232] ; ([-1.94469, -1.93894] ; [-0.864406, -0.846692] ; [-0.0428877, -0.00599708] ; [3.69223, 3.9981])
[2.58232, 2.58336] ; ([-1.94559, -1.93983] ; [-0.862711, -0.845029] ; [-0.0388367, -0.00202668] ; [3.69042, 3.99582])
[2.58336, 2.58441] ; ([-1.94649, -1.94071] ; [-0.861011, -0.843364] ; [-0.034782, 0.00194532] ; [3.68833, 3.99324])
[2.58441, 2.58545] ; ([-1.94739, -1.94159] ; [-0.859307, -0.841699] ; [-0.0307234, 0.00591896] ; [3.68596, 3.99036])
[2.58545, 2.5865] ; ([-1.94829, -1.94248] ; [-0.857599, -0.840034] ; [-0.0266611, 0.00989432] ; [3.68331, 3.98718])
[2.5865, 2.58755] ; ([-1.94918, -1.94336] ; [-0.855887, -0.838368] ; [-0.022595, 0.0138713] ; [3.68038, 3.98369])
[2.58755, 2.5886] ; ([-1.95008, -1.94424] ; [-0.854172, -0.836702] ; [-0.018525, 0.0178498] ; [3.67717, 3.9799])
[2.5886, 2.58966] ; ([-1.95097, -1.94512] ; [-0.852454, -0.835038] ; [-0.0144512, 0.0218267] ; [3.67368, 3.97581])
[2.58966, 2.59071] ; ([-1.95187, -1.946] ; [-0.850734, -0.833377] ; [-0.0103766, 0.0257997] ; [3.66991, 3.97141])
[2.59071, 2.59176] ; ([-1.95276, -1.94688] ; [-0.849017, -0.831716] ; [-0.00636699, 0.0298322] ; [3.66507, 3.9675])
[2.59176, 2.59282] ; ([-1.95365, -1.94776] ; [-0.847325, -0.830035] ; [-0.00235898, 0.0338584] ; [3.65993, 3.96332])
[2.59282, 2.59387] ; ([-1.95454, -1.94864] ; [-0.845635, -0.828358] ; [0.00164488, 0.0378765] ; [3.65452, 3.95883])
[2.59387, 2.59492] ; ([-1.95543, -1.94951] ; [-0.843949, -0.826685] ; [0.00564271, 0.0418865] ; [3.64884, 3.95405])
[2.59492, 2.59597] ; ([-1.95631, -1.95038] ; [-0.842267, -0.825016] ; [0.0096343, 0.0458886] ; [3.64272, 3.94916])
[2.59597, 2.59702] ; ([-1.95719, -1.95125] ; [-0.840591, -0.823351] ; [0.0136158, 0.0498863] ; [3.63636, 3.94394])
[2.59702, 2.59808] ; ([-1.95807, -1.95212] ; [-0.838919, -0.821691] ; [0.017591, 0.0538753] ; [3.62973, 3.93842])
[2.59808, 2.59913] ; ([-1.95895, -1.95298] ; [-0.837251, -0.820037] ; [0.0215596, 0.0578556] ; [3.62286, 3.9326])
[2.59913, 2.60018] ; ([-1.95983, -1.95385] ; [-0.83559, -0.818388] ; [0.0255188, 0.0618299] ; [3.61573, 3.92647])
[2.60018, 2.60123] ; ([-1.9607, -1.95471] ; [-0.833934, -0.816746] ; [0.0294713, 0.0657951] ; [3.60835, 3.92004])
[2.60123, 2.60228] ; ([-1.96157, -1.95557] ; [-0.832284, -0.81511] ; [0.0334151, 0.069753] ; [3.60072, 3.91332])
[2.60228, 2.60333] ; ([-1.96244, -1.95643] ; [-0.83064, -0.81348] ; [0.0373518, 0.0737017] ; [3.59283, 3.9063])
[2.60333, 2.60438] ; ([-1.96331, -1.95728] ; [-0.829002, -0.811858] ; [0.0412796, 0.0776427] ; [3.58469, 3.89898])
[2.60438, 2.60543] ; ([-1.96418, -1.95814] ; [-0.82737, -0.810242] ; [0.0451993, 0.0815751] ; [3.57629, 3.89137])
[2.60543, 2.60648] ; ([-1.96505, -1.95899] ; [-0.825745, -0.808637] ; [0.0491108, 0.0854951] ; [3.56753, 3.88359])
[2.60648, 2.60753] ; ([-1.96591, -1.95984] ; [-0.824128, -0.807041] ; [0.0530101, 0.0894018] ; [3.55852, 3.87553])
[2.60753, 2.60857] ; ([-1.96677, -1.96069] ; [-0.82252, -0.805455] ; [0.0568964, 0.0932954] ; [3.54926, 3.8672])
[2.60857, 2.60962] ; ([-1.96762, -1.96154] ; [-0.820921, -0.803879] ; [0.0607697, 0.0971757] ; [3.53975, 3.8586])
[2.60962, 2.61067] ; ([-1.96848, -1.96238] ; [-0.819331, -0.802313] ; [0.0646298, 0.101043] ; [3.52999, 3.84973])
[2.61067, 2.61171] ; ([-1.96933, -1.96322] ; [-0.817751, -0.800759] ; [0.0684766, 0.104896] ; [3.51999, 3.84059])
[2.61171, 2.61275] ; ([-1.97018, -1.96406] ; [-0.81618, -0.799215] ; [0.0723111, 0.108735] ; [3.50975, 3.83119])
[2.61275, 2.6138] ; ([-1.97103, -1.96489] ; [-0.814618, -0.797683] ; [0.0761331, 0.11256] ; [3.49926, 3.82153])
[2.6138, 2.61484] ; ([-1.97187, -1.96573] ; [-0.813068, -0.796161] ; [0.0799399, 0.116373] ; [3.48853, 3.8116])
[2.61484, 2.61588] ; ([-1.97272, -1.96656] ; [-0.811527, -0.794651] ; [0.0837342, 0.120171] ; [3.47756, 3.80141])
[2.61588, 2.61692] ; ([-1.97356, -1.96739] ; [-0.809997, -0.793152] ; [0.087514, 0.123957] ; [3.46635, 3.79097])
[2.61692, 2.61796] ; ([-1.9744, -1.96821] ; [-0.808478, -0.791664] ; [0.0912801, 0.127729] ; [3.4549, 3.78026])
[2.61796, 2.619] ; ([-1.97523, -1.96904] ; [-0.80697, -0.790189] ; [0.0950325, 0.131486] ; [3.44321, 3.7693])
[2.619, 2.62004] ; ([-1.97607, -1.96986] ; [-0.805473, -0.788725] ; [0.098771, 0.13523] ; [3.43129, 3.75809])
[2.62004, 2.62108] ; ([-1.9769, -1.97068] ; [-0.803986, -0.787274] ; [0.102495, 0.13896] ; [3.41913, 3.74662])
[2.62108, 2.62211] ; ([-1.97773, -1.9715] ; [-0.802512, -0.785835] ; [0.106206, 0.142675] ; [3.40674, 3.7349])
[2.62211, 2.62315] ; ([-1.97856, -1.97232] ; [-0.801048, -0.784409] ; [0.109902, 0.146376] ; [3.39412, 3.72293])
[2.62315, 2.62419] ; ([-1.97939, -1.97313] ; [-0.799596, -0.782995] ; [0.113584, 0.150063] ; [3.38126, 3.71071])
[2.62419, 2.62523] ; ([-1.98022, -1.97395] ; [-0.798156, -0.781595] ; [0.117252, 0.153735] ; [3.36817, 3.69825])
[2.62523, 2.62626] ; ([-1.98104, -1.97476] ; [-0.796729, -0.780206] ; [0.120905, 0.157393] ; [3.35407, 3.68631])
[2.62626, 2.6273] ; ([-1.98186, -1.97557] ; [-0.795313, -0.778831] ; [0.124543, 0.161036] ; [3.33973, 3.67414])
[2.6273, 2.62833] ; ([-1.98268, -1.97638] ; [-0.793911, -0.777468] ; [0.128167, 0.164665] ; [3.32518, 3.66172])
[2.62833, 2.62937] ; ([-1.9835, -1.97718] ; [-0.79252, -0.77612] ; [0.131776, 0.168278] ; [3.3103, 3.64914])
[2.62937, 2.6304] ; ([-1.98432, -1.97799] ; [-0.791143, -0.774784] ; [0.135369, 0.171877] ; [3.2952, 3.63632])
[2.6304, 2.63144] ; ([-1.98514, -1.97879] ; [-0.789778, -0.773461] ; [0.138947, 0.17546] ; [3.27989, 3.62326])
[2.63144, 2.63247] ; ([-1.98595, -1.9796] ; [-0.788573, -0.772006] ; [0.142356, 0.179182] ; [3.26379, 3.61051])
[2.63247, 2.63351] ; ([-1.98676, -1.9804] ; [-0.787376, -0.770575] ; [0.145743, 0.182879] ; [3.24759, 3.59746])
[2.63351, 2.63453] ; ([-1.98757, -1.98119] ; [-0.78619, -0.769171] ; [0.149103, 0.186545] ; [3.23129, 3.58418])
[2.63453, 2.63555] ; ([-1.98837, -1.98198] ; [-0.785014, -0.767792] ; [0.152435, 0.19018] ; [3.21489, 3.57067])
[2.63555, 2.63657] ; ([-1.98916, -1.98277] ; [-0.78385, -0.766438] ; [0.155741, 0.193786] ; [3.19838, 3.55693])
[2.63657, 2.63759] ; ([-1.98996, -1.98355] ; [-0.782697, -0.765109] ; [0.159021, 0.197362] ; [3.18175, 3.54298])
[2.63759, 2.6386] ; ([-1.99075, -1.98433] ; [-0.781556, -0.763802] ; [0.162276, 0.20091] ; [3.16501, 3.52881])
[2.6386, 2.63961] ; ([-1.99153, -1.98511] ; [-0.780427, -0.762519] ; [0.165506, 0.204431] ; [3.14814, 3.51444])
[2.63961, 2.64062] ; ([-1.99232, -1.98588] ; [-0.77931, -0.761257] ; [0.168711, 0.207924] ; [3.13115, 3.49986])
[2.64062, 2.64162] ; ([-1.9931, -1.98664] ; [-0.778205, -0.760017] ; [0.171894, 0.21139] ; [3.11403, 3.48508])
[2.64162, 2.64262] ; ([-1.99387, -1.98741] ; [-0.777112, -0.758798] ; [0.175052, 0.214829] ; [3.09679, 3.4701])
[2.64262, 2.64362] ; ([-1.99465, -1.98817] ; [-0.776033, -0.757599] ; [0.178188, 0.218243] ; [3.07942, 3.45492])
[2.64362, 2.64462] ; ([-1.99542, -1.98893] ; [-0.774965, -0.75642] ; [0.181301, 0.221631] ; [3.06191, 3.43956])
[2.64462, 2.64561] ; ([-1.99618, -1.98968] ; [-0.773911, -0.755262] ; [0.184392, 0.224993] ; [3.04427, 3.424])
[2.64561, 2.6466] ; ([-1.99695, -1.99043] ; [-0.772869, -0.754122] ; [0.18746, 0.22833] ; [3.0265, 3.40826])
[2.6466, 2.64759] ; ([-1.99771, -1.99118] ; [-0.77185, -0.752991] ; [0.190496, 0.231653] ; [3.0086, 3.39234])
[2.64759, 2.64858] ; ([-1.99847, -1.99193] ; [-0.770844, -0.75188] ; [0.193511, 0.23495] ; [2.99057, 3.37623])
[2.64858, 2.64957] ; ([-1.99923, -1.99267] ; [-0.769851, -0.750786] ; [0.196502, 0.238224] ; [2.9724, 3.35995])
[2.64957, 2.65055] ; ([-1.99998, -1.99342] ; [-0.768871, -0.749712] ; [0.199471, 0.241472] ; [2.95411, 3.3435])
[2.65055, 2.65153] ; ([-2.00074, -1.99415] ; [-0.767906, -0.748654] ; [0.202417, 0.244697] ; [2.93569, 3.32687])
[2.65153, 2.65251] ; ([-2.00149, -1.99489] ; [-0.766953, -0.747615] ; [0.20534, 0.247898] ; [2.91714, 3.31008])
[2.65251, 2.65349] ; ([-2.00223, -1.99562] ; [-0.766014, -0.746593] ; [0.208241, 0.251075] ; [2.89846, 3.29312])
[2.65349, 2.65446] ; ([-2.00298, -1.99636] ; [-0.765088, -0.745589] ; [0.21112, 0.254228] ; [2.87966, 3.27599])
[2.65446, 2.65544] ; ([-2.00372, -1.99708] ; [-0.764175, -0.744602] ; [0.213977, 0.257357] ; [2.86072, 3.2587])
[2.65544, 2.65641] ; ([-2.00446, -1.99781] ; [-0.763275, -0.743633] ; [0.216812, 0.260463] ; [2.84166, 3.24125])
