[-0.000125263, 0] ; ([0.0383972, 0.0383972] ; [0, 0] ; [0.872665, 0.872665] ; [0, 0])
[2.77508, 2.77725] ; ([-3.44915, -3.4439] ; [-1.36863, -1.36545] ; [-0.314717, -0.305942] ; [-0.40433, -0.291922])
[2.77725, 2.77941] ; ([-3.45212, -3.44686] ; [-1.36909, -1.36592] ; [-0.31537, -0.306702] ; [-0.360477, -0.248946])
[2.77941, 2.78158] ; ([-3.45508, -3.44982] ; [-1.36952, -1.36638] ; [-0.315929, -0.30737] ; [-0.316546, -0.20592])
[2.78158, 2.78375] ; ([-3.45806, -3.45278] ; [-1.36994, -1.36681] ; [-0.316393, -0.307945] ; [-0.272621, -0.16278])
[2.78375, 2.78592] ; ([-3.46103, -3.45575] ; [-1.37034, -1.36723] ; [-0.316763, -0.308425] ; [-0.229236, -0.119008])
[2.78592, 2.7881] ; ([-3.46401, -3.45872] ; [-1.37073, -1.36762] ; [-0.317037, -0.308813] ; [-0.1858, -0.0752195])
[2.7881, 2.79028] ; ([-3.46699, -3.4617] ; [-1.37109, -1.368] ; [-0.317252, -0.309071] ; [-0.142334, -0.0314176])
[2.79028, 2.79245] ; ([-3.46998, -3.46468] ; [-1.37144, -1.36835] ; [-0.317413, -0.309194] ; [-0.0988552, 0.0123804])
[2.79245, 2.79463] ; ([-3.47297, -3.46766] ; [-1.37176, -1.36868] ; [-0.317477, -0.309222] ; [-0.0553736, 0.056133])
[2.79463, 2.79681] ; ([-3.47596, -3.47064] ; [-1.37207, -1.36899] ; [-0.317494, -0.309108] ; [-0.0119193, 0.0998369])
[2.79681, 2.799] ; ([-3.47895, -3.47363] ; [-1.37236, -1.36928] ; [-0.317462, -0.308854] ; [0.0315001, 0.143459])
[2.799, 2.80118] ; ([-3.48194, -3.47662] ; [-1.37262, -1.36955] ; [-0.317333, -0.308507] ; [0.074857, 0.186973])
[2.80118, 2.80336] ; ([-3.48493, -3.47961] ; [-1.37286, -1.3698] ; [-0.317108, -0.308066] ; [0.118125, 0.23037])
[2.80336, 2.80554] ; ([-3.48792, -3.4826] ; [-1.37309, -1.37003] ; [-0.316788, -0.307532] ; [0.161296, 0.273644])
[2.80554, 2.80772] ; ([-3.49092, -3.48559] ; [-1.37329, -1.37024] ; [-0.316372, -0.306905] ; [0.204362, 0.316785])
[2.80772, 2.8099] ; ([-3.49391, -3.48858] ; [-1.37347, -1.37042] ; [-0.315861, -0.306186] ; [0.247314, 0.359784])
[2.8099, 2.81208] ; ([-3.49691, -3.49157] ; [-1.37362, -1.37058] ; [-0.315254, -0.305374] ; [0.290145, 0.402635])
[2.81208, 2.81427] ; ([-3.4999, -3.49456] ; [-1.37376, -1.37073] ; [-0.314552, -0.30447] ; [0.332844, 0.445327])
[2.81427, 2.81645] ; ([-3.5029, -3.49756] ; [-1.37387, -1.37084] ; [-0.313756, -0.303473] ; [0.375403, 0.487853])
[2.81645, 2.81864] ; ([-3.50591, -3.50056] ; [-1.37397, -1.37093] ; [-0.312864, -0.302385] ; [0.417813, 0.530202])
[2.81864, 2.82083] ; ([-3.50891, -3.50356] ; [-1.37405, -1.37098] ; [-0.311879, -0.301205] ; [0.460062, 0.572357])
[2.82083, 2.82301] ; ([-3.51191, -3.50656] ; [-1.37411, -1.37102] ; [-0.310799, -0.299934] ; [0.502135, 0.614297])
[2.82301, 2.8252] ; ([-3.51492, -3.50956] ; [-1.37414, -1.37102] ; [-0.309625, -0.298573] ; [0.544013, 0.656013])
[2.8252, 2.82739] ; ([-3.51793, -3.51256] ; [-1.37415, -1.371] ; [-0.308358, -0.297121] ; [0.585686, 0.697495])
[2.82739, 2.82958] ; ([-3.52094, -3.51557] ; [-1.37416, -1.37093] ; [-0.306997, -0.295579] ; [0.627145, 0.738727])
[2.82958, 2.83178] ; ([-3.52394, -3.51858] ; [-1.37415, -1.37083] ; [-0.305545, -0.293949] ; [0.668374, 0.779672])
[2.83178, 2.83397] ; ([-3.52695, -3.52158] ; [-1.3741, -1.37071] ; [-0.304, -0.292232] ; [0.709335, 0.82032])
[2.83397, 2.83616] ; ([-3.52996, -3.52459] ; [-1.37404, -1.37056] ; [-0.302366, -0.290427] ; [0.749999, 0.860682])
[2.83616, 2.83835] ; ([-3.53297, -3.52759] ; [-1.37395, -1.37037] ; [-0.300641, -0.288535] ; [0.79031, 0.90079])
[2.83835, 2.84054] ; ([-3.53597, -3.5306] ; [-1.37383, -1.37016] ; [-0.298827, -0.286558] ; [0.830328, 0.940557])
[2.84054, 2.84273] ; ([-3.53898, -3.5336] ; [-1.37369, -1.36992] ; [-0.296924, -0.284496] ; [0.870029, 0.979978])
[2.84273, 2.84492] ; ([-3.54198, -3.5366] ; [-1.37351, -1.36965] ; [-0.294933, -0.282349] ; [0.909407, 1.01904])
[2.84492, 2.84711] ; ([-3.54499, -3.5396] ; [-1.37331, -1.36935] ; [-0.292855, -0.280119] ; [0.948456, 1.05775])
[2.84711, 2.8493] ; ([-3.54799, -3.54261] ; [-1.37307, -1.36903] ; [-0.29069, -0.277806] ; [0.987167, 1.09608])
[2.8493, 2.85149] ; ([-3.55099, -3.54561] ; [-1.3728, -1.36867] ; [-0.288438, -0.27541] ; [1.02553, 1.13403])
[2.85149, 2.85368] ; ([-3.554, -3.54861] ; [-1.37251, -1.36828] ; [-0.286101, -0.272933] ; [1.06354, 1.1716])
[2.85368, 2.85587] ; ([-3.557, -3.55161] ; [-1.37217, -1.36786] ; [-0.283678, -0.270373] ; [1.10118, 1.20877])
[2.85587, 2.85807] ; ([-3.56001, -3.55461] ; [-1.37181, -1.36741] ; [-0.28117, -0.267733] ; [1.13845, 1.24553])
[2.85807, 2.86026] ; ([-3.56301, -3.55762] ; [-1.37141, -1.36693] ; [-0.278579, -0.265013] ; [1.17534, 1.28188])
[2.86026, 2.86246] ; ([-3.56602, -3.56062] ; [-1.37099, -1.36641] ; [-0.275904, -0.262213] ; [1.21183, 1.3178])
[2.86246, 2.86465] ; ([-3.56903, -3.56363] ; [-1.37052, -1.36586] ; [-0.273147, -0.259335] ; [1.24792, 1.35328])
[2.86465, 2.86685] ; ([-3.57204, -3.56663] ; [-1.37003, -1.36527] ; [-0.270307, -0.256379] ; [1.2836, 1.38831])
[2.86685, 2.86905] ; ([-3.57505, -3.56964] ; [-1.3695, -1.36464] ; [-0.267387, -0.253346] ; [1.31884, 1.42289])
[2.86905, 2.87125] ; ([-3.57805, -3.57264] ; [-1.36893, -1.36398] ; [-0.264386, -0.250237] ; [1.35365, 1.45699])
[2.87125, 2.87346] ; ([-3.58106, -3.57565] ; [-1.36833, -1.36328] ; [-0.261305, -0.247053] ; [1.38802, 1.49062])
[2.87346, 2.87566] ; ([-3.58407, -3.57866] ; [-1.36769, -1.36255] ; [-0.258146, -0.243794] ; [1.42192, 1.52375])
[2.87566, 2.87787] ; ([-3.58709, -3.58167] ; [-1.36701, -1.36178] ; [-0.25491, -0.240462] ; [1.45536, 1.55639])
[2.87787, 2.88007] ; ([-3.59009, -3.58468] ; [-1.36629, -1.36097] ; [-0.251596, -0.237066] ; [1.48832, 1.58843])
[2.88007, 2.88226] ; ([-3.59307, -3.58768] ; [-1.36554, -1.36013] ; [-0.248214, -0.233624] ; [1.52072, 1.61971])
[2.88226, 2.88443] ; ([-3.59603, -3.59066] ; [-1.36475, -1.35926] ; [-0.244783, -0.230138] ; [1.55238, 1.65026])
[2.88443, 2.88659] ; ([-3.59898, -3.59362] ; [-1.36393, -1.35836] ; [-0.241304, -0.226607] ; [1.58334, 1.68009])
[2.88659, 2.88874] ; ([-3.6019, -3.59656] ; [-1.36307, -1.35743] ; [-0.237777, -0.223034] ; [1.61359, 1.70921])
[2.88874, 2.89088] ; ([-3.60481, -3.59949] ; [-1.36219, -1.35646] ; [-0.234205, -0.219421] ; [1.64315, 1.73763])
[2.89088, 2.89301] ; ([-3.6077, -3.60239] ; [-1.36127, -1.35547] ; [-0.230589, -0.215767] ; [1.67202, 1.76534])
[2.89301, 2.89512] ; ([-3.61057, -3.60528] ; [-1.36032, -1.35444] ; [-0.22693, -0.212075] ; [1.7002, 1.79236])
[2.89512, 2.89723] ; ([-3.61343, -3.60815] ; [-1.35933, -1.35339] ; [-0.223229, -0.208345] ; [1.72771, 1.8187])
[2.89723, 2.89933] ; ([-3.61627, -3.61101] ; [-1.35831, -1.3523] ; [-0.219487, -0.204579] ; [1.75455, 1.84437])
[2.89933, 2.90141] ; ([-3.6191, -3.61385] ; [-1.35726, -1.35118] ; [-0.215707, -0.200778] ; [1.78073, 1.86936])
[2.90141, 2.90349] ; ([-3.62191, -3.61667] ; [-1.35618, -1.35003] ; [-0.211889, -0.196941] ; [1.80585, 1.89409])
[2.90349, 2.90556] ; ([-3.62471, -3.61949] ; [-1.35507, -1.34885] ; [-0.208033, -0.193072] ; [1.83019, 1.91827])
[2.90556, 2.90762] ; ([-3.6275, -3.62228] ; [-1.35393, -1.34765] ; [-0.204143, -0.189172] ; [1.85389, 1.94179])
[2.90762, 2.90968] ; ([-3.63027, -3.62507] ; [-1.35275, -1.34641] ; [-0.200219, -0.185241] ; [1.87695, 1.96465])
[2.90968, 2.91172] ; ([-3.63303, -3.62784] ; [-1.35154, -1.34514] ; [-0.196261, -0.181281] ; [1.89936, 1.98686])
[2.91172, 2.91376] ; ([-3.63577, -3.63059] ; [-1.35031, -1.34385] ; [-0.192271, -0.177292] ; [1.92114, 2.00842])
[2.91376, 2.91579] ; ([-3.63851, -3.63334] ; [-1.34904, -1.34253] ; [-0.188249, -0.173274] ; [1.9423, 2.02934])
[2.91579, 2.91782] ; ([-3.64123, -3.63607] ; [-1.34774, -1.34118] ; [-0.184197, -0.16923] ; [1.96283, 2.04962])
[2.91782, 2.91983] ; ([-3.64394, -3.6388] ; [-1.34642, -1.3398] ; [-0.180114, -0.165158] ; [1.98274, 2.06927])
[2.91983, 2.92185] ; ([-3.64664, -3.64151] ; [-1.34506, -1.3384] ; [-0.176003, -0.161061] ; [2.00203, 2.08829])
[2.92185, 2.92386] ; ([-3.64934, -3.64421] ; [-1.34367, -1.33696] ; [-0.171862, -0.156938] ; [2.02071, 2.10669])
[2.92386, 2.92586] ; ([-3.65202, -3.6469] ; [-1.34226, -1.33551] ; [-0.167694, -0.15279] ; [2.03879, 2.12446])
[2.92586, 2.92786] ; ([-3.65469, -3.64958] ; [-1.34081, -1.33402] ; [-0.163498, -0.148618] ; [2.05626, 2.14162])
[2.92786, 2.92986] ; ([-3.65736, -3.65226] ; [-1.33934, -1.33251] ; [-0.159275, -0.144422] ; [2.07314, 2.15816])
[2.92986, 2.93185] ; ([-3.66002, -3.65492] ; [-1.33784, -1.33098] ; [-0.155026, -0.140202] ; [2.08941, 2.17408])
[2.93185, 2.93384] ; ([-3.66267, -3.65758] ; [-1.33631, -1.32941] ; [-0.150751, -0.135959] ; [2.1051, 2.1894])
[2.93384, 2.93582] ; ([-3.66532, -3.66023] ; [-1.33475, -1.32783] ; [-0.14645, -0.131694] ; [2.12019, 2.20411])
[2.93582, 2.93781] ; ([-3.66796, -3.66287] ; [-1.33317, -1.32622] ; [-0.142125, -0.127407] ; [2.13469, 2.21822])
[2.93781, 2.93979] ; ([-3.67059, -3.6655] ; [-1.33156, -1.32458] ; [-0.137775, -0.123098] ; [2.14861, 2.23172])
[2.93979, 2.94177] ; ([-3.67323, -3.66813] ; [-1.32992, -1.32292] ; [-0.1334, -0.118767] ; [2.16193, 2.24461])
[2.94177, 2.94375] ; ([-3.67585, -3.67076] ; [-1.32826, -1.32124] ; [-0.129002, -0.114416] ; [2.17468, 2.25691])
[2.94375, 2.94573] ; ([-3.67847, -3.67337] ; [-1.32656, -1.31953] ; [-0.124581, -0.110043] ; [2.18684, 2.26861])
[2.94573, 2.94771] ; ([-3.68109, -3.67599] ; [-1.32485, -1.3178] ; [-0.120137, -0.105651] ; [2.19841, 2.27971])
[2.94771, 2.94968] ; ([-3.6837, -3.6786] ; [-1.32311, -1.31605] ; [-0.11567, -0.101238] ; [2.2094, 2.29021])
[2.94968, 2.95166] ; ([-3.68631, -3.68121] ; [-1.32134, -1.31428] ; [-0.111181, -0.0968062] ; [2.21981, 2.30011])
[2.95166, 2.95364] ; ([-3.68892, -3.68381] ; [-1.31955, -1.31248] ; [-0.10667, -0.0923547] ; [2.22964, 2.30942])
[2.95364, 2.95562] ; ([-3.69153, -3.68641] ; [-1.31774, -1.31067] ; [-0.102137, -0.087884] ; [2.23888, 2.31812])
[2.95562, 2.9576] ; ([-3.69413, -3.68901] ; [-1.3159, -1.30883] ; [-0.0975828, -0.0833943] ; [2.24755, 2.32622])
[2.9576, 2.95959] ; ([-3.69673, -3.69161] ; [-1.31404, -1.30698] ; [-0.0930073, -0.0788859] ; [2.25563, 2.33372])
[2.95959, 2.96157] ; ([-3.69933, -3.6942] ; [-1.31216, -1.3051] ; [-0.0884109, -0.074359] ; [2.26312, 2.34062])
[2.96157, 2.96356] ; ([-3.70194, -3.6968] ; [-1.31025, -1.30321] ; [-0.0837937, -0.0698138] ; [2.27003, 2.34691])
[2.96356, 2.96555] ; ([-3.70454, -3.6994] ; [-1.30832, -1.30129] ; [-0.079156, -0.0652506] ; [2.27635, 2.35259])
[2.96555, 2.96755] ; ([-3.70714, -3.70199] ; [-1.30638, -1.29936] ; [-0.074498, -0.0606695] ; [2.28209, 2.35767])
[2.96755, 2.96955] ; ([-3.70974, -3.70459] ; [-1.30441, -1.29741] ; [-0.0698199, -0.0560708] ; [2.28723, 2.36213])
[2.96955, 2.97155] ; ([-3.71235, -3.70719] ; [-1.30242, -1.29544] ; [-0.0651219, -0.0514546] ; [2.29177, 2.36598])
[2.97155, 2.97356] ; ([-3.71496, -3.70979] ; [-1.30041, -1.29346] ; [-0.0604042, -0.0468211] ; [2.29571, 2.36921])
[2.97356, 2.97557] ; ([-3.71757, -3.71239] ; [-1.29838, -1.29146] ; [-0.0556679, -0.0421698] ; [2.29858, 2.3723])
[2.97557, 2.97759] ; ([-3.72018, -3.71499] ; [-1.29633, -1.28944] ; [-0.0509126, -0.0375028] ; [2.30084, 2.37476])
[2.97759, 2.97962] ; ([-3.7228, -3.7176] ; [-1.29427, -1.28741] ; [-0.0461397, -0.0328201] ; [2.30249, 2.37659])
[2.97962, 2.98165] ; ([-3.72542, -3.72021] ; [-1.29219, -1.28536] ; [-0.0413497, -0.028122] ; [2.30352, 2.37779])
[2.98165, 2.98368] ; ([-3.72804, -3.72282] ; [-1.29009, -1.2833] ; [-0.0365424, -0.0234087] ; [2.30394, 2.37836])
[2.98368, 2.98573] ; ([-3.73067, -3.72544] ; [-1.28798, -1.28123] ; [-0.0317179, -0.0186803] ; [2.30359, 2.37842])
[2.98573, 2.98778] ; ([-3.7333, -3.72807] ; [-1.28585, -1.27914] ; [-0.0268835, -0.0139302] ; [2.30211, 2.37833])
[2.98778, 2.98984] ; ([-3.73594, -3.73069] ; [-1.28372, -1.27704] ; [-0.0221041, -0.00909535] ; [2.29998, 2.37761])
[2.98984, 2.9919] ; ([-3.73858, -3.73333] ; [-1.28157, -1.27493] ; [-0.0173099, -0.00425625] ; [2.29721, 2.37624])
[2.9919, 2.99397] ; ([-3.74122, -3.73596] ; [-1.27941, -1.27282] ; [-0.01251, 0.000587432] ; [2.29381, 2.3742])
[2.99397, 2.99604] ; ([-3.74386, -3.7386] ; [-1.27727, -1.27067] ; [-0.00771621, 0.00544758] ; [2.2897, 2.37157])
[2.99604, 2.99811] ; ([-3.7465, -3.74123] ; [-1.27513, -1.26852] ; [-0.00291831, 0.0103044] ; [2.28496, 2.36827])
[2.99811, 3.00019] ; ([-3.74914, -3.74387] ; [-1.27299, -1.26637] ; [0.00187589, 0.0151561] ; [2.27959, 2.36431])
[3.00019, 3.00227] ; ([-3.75178, -3.7465] ; [-1.27085, -1.26421] ; [0.0066654, 0.0200016] ; [2.27346, 2.3598])
[3.00227, 3.00435] ; ([-3.75441, -3.74913] ; [-1.26871, -1.26206] ; [0.011449, 0.02484] ; [2.26669, 2.35466])
[3.00435, 3.00643] ; ([-3.75705, -3.75176] ; [-1.26658, -1.2599] ; [0.0162257, 0.0296694] ; [2.25928, 2.34885])
[3.00643, 3.00851] ; ([-3.75968, -3.75438] ; [-1.26444, -1.25775] ; [0.0209937, 0.0344892] ; [2.25124, 2.34239])
[3.00851, 3.0106] ; ([-3.76231, -3.75701] ; [-1.26232, -1.25561] ; [0.0257524, 0.0392927] ; [2.24257, 2.33528])
[3.0106, 3.01268] ; ([-3.76493, -3.75963] ; [-1.2602, -1.25347] ; [0.0304954, 0.0440682] ; [2.23331, 2.32753])
[3.01268, 3.01476] ; ([-3.76754, -3.76224] ; [-1.2581, -1.25135] ; [0.035211, 0.0488167] ; [2.22344, 2.31917])
[3.01476, 3.01683] ; ([-3.77014, -3.76485] ; [-1.25601, -1.24925] ; [0.0398909, 0.053547] ; [2.21298, 2.31019])
[3.01683, 3.0189] ; ([-3.77274, -3.76744] ; [-1.25393, -1.24715] ; [0.0445448, 0.0582463] ; [2.20193, 2.3006])
[3.0189, 3.02097] ; ([-3.77532, -3.77002] ; [-1.25188, -1.24508] ; [0.0491703, 0.0629151] ; [2.1903, 2.29042])
[3.02097, 3.02304] ; ([-3.7779, -3.7726] ; [-1.24983, -1.24302] ; [0.0537675, 0.0675529] ; [2.1781, 2.27964])
[3.02304, 3.0251] ; ([-3.78047, -3.77517] ; [-1.24781, -1.24098] ; [0.058336, 0.0721596] ; [2.16533, 2.26828])
[3.0251, 3.02716] ; ([-3.78304, -3.77773] ; [-1.2458, -1.23896] ; [0.0628757, 0.0767349] ; [2.152, 2.25632])
[3.02716, 3.02922] ; ([-3.78559, -3.78029] ; [-1.2438, -1.23695] ; [0.0673862, 0.0812787] ; [2.13812, 2.24378])
[3.02922, 3.03128] ; ([-3.78815, -3.78284] ; [-1.24183, -1.23497] ; [0.0718674, 0.0857905] ; [2.12368, 2.23065])
[3.03128, 3.03333] ; ([-3.7907, -3.78538] ; [-1.23987, -1.23301] ; [0.0763191, 0.0902703] ; [2.1087, 2.21694])
[3.03333, 3.03539] ; ([-3.79324, -3.78792] ; [-1.23794, -1.23106] ; [0.0807357, 0.0947228] ; [2.09317, 2.20266])
[3.03539, 3.03745] ; ([-3.79578, -3.79046] ; [-1.23602, -1.22914] ; [0.0851225, 0.0991414] ; [2.0771, 2.1878])
[3.03745, 3.0395] ; ([-3.79831, -3.79299] ; [-1.23412, -1.22724] ; [0.089478, 0.103526] ; [2.0605, 2.17238])
[3.0395, 3.04156] ; ([-3.80085, -3.79552] ; [-1.23225, -1.22537] ; [0.0938022, 0.107876] ; [2.04336, 2.15638])
[3.04156, 3.04362] ; ([-3.80338, -3.79804] ; [-1.23039, -1.22351] ; [0.0980948, 0.11219] ; [2.02569, 2.13984])
[3.04362, 3.04568] ; ([-3.8059, -3.80056] ; [-1.22856, -1.22169] ; [0.102353, 0.116463] ; [2.00752, 2.12273])
[3.04568, 3.04773] ; ([-3.80842, -3.80308] ; [-1.22675, -1.21989] ; [0.106575, 0.120698] ; [1.98883, 2.1051])
[3.04773, 3.04979] ; ([-3.81094, -3.80559] ; [-1.22496, -1.21811] ; [0.11076, 0.124892] ; [1.96964, 2.08692])
[3.04979, 3.05184] ; ([-3.81345, -3.80809] ; [-1.2232, -1.21637] ; [0.114908, 0.129047] ; [1.94994, 2.06821])
[3.05184, 3.0539] ; ([-3.81596, -3.8106] ; [-1.22147, -1.21464] ; [0.119011, 0.133168] ; [1.92975, 2.04897])
[3.0539, 3.05596] ; ([-3.81847, -3.8131] ; [-1.21976, -1.21294] ; [0.123077, 0.137247] ; [1.90905, 2.0292])
[3.05596, 3.05802] ; ([-3.82097, -3.8156] ; [-1.21808, -1.21128] ; [0.127102, 0.141285] ; [1.88787, 2.00892])
[3.05802, 3.06008] ; ([-3.82347, -3.8181] ; [-1.21642, -1.20963] ; [0.131088, 0.145281] ; [1.86619, 1.98812])
[3.06008, 3.06214] ; ([-3.82598, -3.82059] ; [-1.21479, -1.20802] ; [0.135032, 0.149235] ; [1.84404, 1.9668])
[3.06214, 3.0642] ; ([-3.82848, -3.82308] ; [-1.21319, -1.20644] ; [0.138935, 0.153145] ; [1.82139, 1.94498])
[3.0642, 3.06627] ; ([-3.83098, -3.82557] ; [-1.21161, -1.20488] ; [0.142797, 0.157012] ; [1.79826, 1.92264])
[3.06627, 3.06834] ; ([-3.83348, -3.82807] ; [-1.21007, -1.20335] ; [0.146616, 0.160836] ; [1.77465, 1.8998])
[3.06834, 3.07041] ; ([-3.83598, -3.83056] ; [-1.20855, -1.20186] ; [0.150393, 0.164615] ; [1.75057, 1.87646])
[3.07041, 3.07248] ; ([-3.83848, -3.83305] ; [-1.20705, -1.20039] ; [0.154126, 0.168348] ; [1.726, 1.85262])
[3.07248, 3.07456] ; ([-3.84098, -3.83554] ; [-1.20559, -1.19895] ; [0.157816, 0.172036] ; [1.70096, 1.82827])
[3.07456, 3.07664] ; ([-3.84348, -3.83803] ; [-1.20415, -1.19754] ; [0.161461, 0.175678] ; [1.67542, 1.80346])
[3.07664, 3.07873] ; ([-3.84599, -3.84053] ; [-1.20275, -1.19616] ; [0.165061, 0.179272] ; [1.64941, 1.77815])
[3.07873, 3.08082] ; ([-3.8485, -3.84302] ; [-1.20137, -1.19482] ; [0.168615, 0.182819] ; [1.62293, 1.75234])
[3.08082, 3.08291] ; ([-3.85101, -3.84552] ; [-1.20002, -1.1935] ; [0.172122, 0.186318] ; [1.59598, 1.72605])
[3.08291, 3.08501] ; ([-3.85352, -3.84803] ; [-1.1987, -1.19221] ; [0.175582, 0.189767] ; [1.56855, 1.69927])
[3.08501, 3.08711] ; ([-3.85604, -3.85053] ; [-1.19742, -1.19095] ; [0.178994, 0.193167] ; [1.54065, 1.67201])
[3.08711, 3.08922] ; ([-3.85856, -3.85304] ; [-1.1962, -1.18968] ; [0.182296, 0.196575] ; [1.51229, 1.64427])
[3.08922, 3.09133] ; ([-3.86108, -3.85555] ; [-1.19501, -1.18845] ; [0.185547, 0.199921] ; [1.48356, 1.61607])
[3.09133, 3.09344] ; ([-3.8636, -3.85806] ; [-1.19388, -1.18724] ; [0.188708, 0.203235] ; [1.45445, 1.58749])
[3.09344, 3.09555] ; ([-3.8661, -3.86056] ; [-1.19277, -1.18607] ; [0.191809, 0.206481] ; [1.42497, 1.55854])
[3.09555, 3.09765] ; ([-3.86861, -3.86306] ; [-1.1917, -1.18493] ; [0.194846, 0.209661] ; [1.39515, 1.52927])
[3.09765, 3.09975] ; ([-3.87111, -3.86556] ; [-1.19065, -1.18383] ; [0.19782, 0.212775] ; [1.36499, 1.49967])
[3.09975, 3.10185] ; ([-3.87361, -3.86805] ; [-1.18965, -1.18277] ; [0.200723, 0.215828] ; [1.3345, 1.46974])
[3.10185, 3.10395] ; ([-3.8761, -3.87053] ; [-1.18867, -1.18174] ; [0.203563, 0.218814] ; [1.30368, 1.43949])
[3.10395, 3.10605] ; ([-3.87859, -3.87302] ; [-1.18773, -1.18075] ; [0.206338, 0.221733] ; [1.27254, 1.40892])
[3.10605, 3.10815] ; ([-3.88108, -3.8755] ; [-1.18682, -1.17979] ; [0.209048, 0.224586] ; [1.24093, 1.3782])
[3.10815, 3.11025] ; ([-3.88357, -3.87798] ; [-1.18594, -1.17886] ; [0.211687, 0.227376] ; [1.20902, 1.34717])
[3.11025, 3.11235] ; ([-3.88605, -3.88045] ; [-1.1851, -1.17797] ; [0.21426, 0.2301] ; [1.1768, 1.31585])
[3.11235, 3.11444] ; ([-3.88853, -3.88292] ; [-1.18429, -1.17711] ; [0.216765, 0.232756] ; [1.14429, 1.28425])
[3.11444, 3.11654] ; ([-3.89101, -3.88539] ; [-1.18351, -1.17629] ; [0.219202, 0.235345] ; [1.1115, 1.25236])
[3.11654, 3.11863] ; ([-3.89349, -3.88786] ; [-1.18276, -1.1755] ; [0.22157, 0.237861] ; [1.07849, 1.22021])
[3.11863, 3.12072] ; ([-3.89596, -3.89033] ; [-1.18205, -1.17474] ; [0.223864, 0.240307] ; [1.04435, 1.18878])
[3.12072, 3.12281] ; ([-3.89842, -3.89278] ; [-1.18137, -1.17401] ; [0.226082, 0.242682] ; [1.01008, 1.15709])
[3.12281, 3.12489] ; ([-3.90087, -3.89523] ; [-1.18072, -1.17332] ; [0.22823, 0.244981] ; [0.975709, 1.12514])
[3.12489, 3.12697] ; ([-3.90332, -3.89768] ; [-1.1801, -1.17267] ; [0.230306, 0.247205] ; [0.941229, 1.09296])
[3.12697, 3.12904] ; ([-3.90577, -3.90011] ; [-1.17951, -1.17204] ; [0.232312, 0.249353] ; [0.906639, 1.06055])
[3.12904, 3.13111] ; ([-3.90821, -3.90255] ; [-1.17895, -1.17145] ; [0.234247, 0.251426] ; [0.87194, 1.02792])
[3.13111, 3.13318] ; ([-3.91065, -3.90497] ; [-1.17842, -1.1709] ; [0.236112, 0.253424] ; [0.837132, 0.995093])
[3.13318, 3.13525] ; ([-3.91308, -3.9074] ; [-1.17792, -1.17037] ; [0.237906, 0.255348] ; [0.802218, 0.962068])
[3.13525, 3.13731] ; ([-3.91551, -3.90982] ; [-1.17744, -1.16988] ; [0.239631, 0.257197] ; [0.767201, 0.928856])
[3.13731, 3.13937] ; ([-3.91793, -3.91223] ; [-1.17699, -1.16942] ; [0.241285, 0.258971] ; [0.732083, 0.895464])
[3.13937, 3.14143] ; ([-3.92036, -3.91465] ; [-1.17657, -1.16898] ; [0.24287, 0.26067] ; [0.696867, 0.861902])
[3.14143, 3.14349] ; ([-3.92278, -3.91706] ; [-1.17618, -1.16858] ; [0.244384, 0.262295] ; [0.661559, 0.828177])
[3.14349, 3.14555] ; ([-3.92519, -3.91946] ; [-1.17581, -1.1682] ; [0.245828, 0.263845] ; [0.626161, 0.794298])
[3.14555, 3.14761] ; ([-3.92761, -3.92187] ; [-1.17547, -1.16786] ; [0.247203, 0.265321] ; [0.590678, 0.760272])
[3.14761, 3.14966] ; ([-3.93002, -3.92427] ; [-1.17515, -1.16754] ; [0.248508, 0.266722] ; [0.555116, 0.726106])
[3.14966, 3.15172] ; ([-3.93243, -3.92667] ; [-1.17486, -1.16725] ; [0.249742, 0.268049] ; [0.519478, 0.691807])
[3.15172, 3.15377] ; ([-3.93485, -3.92907] ; [-1.1746, -1.16698] ; [0.250907, 0.2693] ; [0.483771, 0.657387])
[3.15377, 3.15582] ; ([-3.93726, -3.93147] ; [-1.17436, -1.16675] ; [0.252002, 0.270477] ; [0.447994, 0.622855])
[3.15582, 3.15788] ; ([-3.93967, -3.93387] ; [-1.17414, -1.16653] ; [0.253026, 0.27158] ; [0.412158, 0.588212])
[3.15788, 3.15993] ; ([-3.94208, -3.93626] ; [-1.17395, -1.16635] ; [0.253981, 0.272607] ; [0.37627, 0.553463])
[3.15993, 3.16198] ; ([-3.94448, -3.93866] ; [-1.17378, -1.16619] ; [0.254865, 0.273559] ; [0.340335, 0.518617])
[3.16198, 3.16404] ; ([-3.94689, -3.94106] ; [-1.17364, -1.16605] ; [0.255679, 0.274437] ; [0.304359, 0.48368])
[3.16404, 3.16609] ; ([-3.9493, -3.94345] ; [-1.17352, -1.16594] ; [0.256422, 0.275239] ; [0.268348, 0.448659])
[3.16609, 3.16815] ; ([-3.95171, -3.94585] ; [-1.17342, -1.16586] ; [0.257095, 0.275966] ; [0.232309, 0.41356])
[3.16815, 3.1702] ; ([-3.95412, -3.94825] ; [-1.17335, -1.1658] ; [0.257698, 0.276617] ; [0.196239, 0.378399])
[3.1702, 3.17226] ; ([-3.95654, -3.95064] ; [-1.1733, -1.16576] ; [0.25823, 0.277194] ; [0.160151, 0.343175])
[3.17226, 3.17432] ; ([-3.95895, -3.95304] ; [-1.17327, -1.16575] ; [0.258692, 0.277694] ; [0.124053, 0.307896])
